facility_code,facility_name,admin1,admin2,facility_type,latitude,longitude,pop_5km,pop_10km
767749-5,Dr Patel Surgery,Greater Gaborone,NA,Individual practitioner,-24.6638478,25.91900517,61270,155011
733114-3,PALMES CLINIC,Lobatse,NA,Individual practitioner,-24.6437,25.9112,67065,177063
526922-0,LOBATSE PHARMACY,Lobatse,NA,Individual practitioner,-25.227768,25.67057,63435,98328
598846-4,SHALOM DENTAL CLINIC,Greater Gaborone,NA,Individual practitioner,-24.6540362,25.924892,64691,161165
230781-7,SEBELE OPTICAL CENTRE,Greater Gaborone,NA,Individual practitioner,-24.6437,25.9112,67065,177063
560632-2,SPECSAVERS,Greater Gaborone,NA,Group practice,-24.64295,25.88543,65516,177086
794932-4,DR MOTINGWA DENTAL SURGERY,Greater Gaborone,NA,Individual practitioner,-24.6183135,25.9437179,51173,175021
466230-0,Padre Pio Medical Centre,Greater Gaborone,NA,Individual practitioner,-24.641536,25.9063808,67489,179802
786617-1,Medi-Perfect Pharmacy - Pilane,Kgatleng,NA,Individual practitioner,-24.41212,26.108944,20396,48430
141880-5,ERNAD MEDICAL CENTER,Goodhope,NA,Individual practitioner,-25.470828,25.441548,13940,23091
528589-5,ELITE PHYSIOTHERAPY,Greater Gaborone,NA,Group practice,-24.6860104,25.8831917,41720,131165
360734-8,Dr Omotoye Dental Surgery,Greater Francistown,NA,Individual practitioner,-21.175919,27.509863,93717,125067
190477-0,EYE HEALTH CLINICS,South East,NA,Individual practitioner,-24.6641525,25.9145483,61268,156258
816049-1,BOPMOE HOLDINGS,Greater Gaborone,NA,Individual practitioner,-24.6404355,25.929759,63781,172388
472233-6,ELITE DENTAL CLINIC,Greater Gaborone,NA,Poly Clinic,-22.5338645,27.08981752,13631,22058
931933-6,ZETA CLINIC,Greater Gaborone,NA,Day care center,-24.6153216,25.9096576,58226,191868
974879-9,FUN DENT DENTAL CLINIC,NA,NA,Individual practitioner,-24.6008082,24.7283442,1660,2667
132027-4,GABANE PHARMACY,Kweneng East,NA,Individual practitioner,-24.6284288,25.9227648,61831,185914
202256-4,Oramax Medical Center,Greater Gaborone,NA,Individual practitioner,-24.5883043,25.8403346,51678,135501
537722-1,Rossignol Private Clinic,Moshupa,NA,Individual practitioner,-24.75975,25.41704,12968,18834
816867-6,Labscroll Medicals Tutume,Tutume,NA,Individual practitioner,-20.489234,27.041414,11036,15443
18685-8,Eden Clinic,Kgatleng,NA,Individual practitioner,-24.4314418,26.03330878,11941,31128
369849-5,mowana private clinic,Greater Gaborone,NA,Private Hospital,-24.56957,25.97495,35543,107715
413824-4,City Medical Center,Greater Francistown,NA,Individual practitioner,-21.175738,27.510324,93840,125058
783863-4,SEBELE CENTRE PRIVATE CLINIC,Greater Gaborone,NA,Individual practitioner,-24.6545,25.9086,65542,167011
23551-5,Notwane Medical Center,Kgatleng,NA,Individual practitioner,-24.39928,26.14769,21813,42089
981012-8,Acacia Clinic,Kweneng East,NA,Group practice,-24.673306,25.543427,4837,7208
201126-0,Urban Lifestyle,Kweneng East,NA,Group practice,-24.673306,25.543427,4837,7208
974441-8,Tutume Medical Center,Tutume,NA,Individual practitioner,-20.489346,27.041418,11041,15445
950115-6,Pholoso Medical Centre,South East,NA,Individual practitioner,-24.85886256666667,25.869214066666668,23035,33437
684095-3,Optoguide Optometrist,Kgatleng,NA,Individual practitioner,-24.401105,26.081957,19473,47352
189482-3,Mosi Health Post,Goodhope,NA,Health Post,-25.543284,25.135531,453,1887
887904-1,KGALAGADI PHARMACY,Kgalagadi south,NA,Individual practitioner,-26.0221806,22.399971,2957,3940
789914-9,LIFE LINE MEDICAL CLINIC,Kweneng East,NA,Individual practitioner,-24.618065,25.884528,61734,182135
423355-7,Concord Medical Practice,Palapye,NA,Individual practitioner,-22.3305,27.0653,276,983
328678-8,St DAMIAN MEDICAL CLINIC,Boteti,NA,Individual practitioner,-21.41031,25.57921,6626,9040
220984-9,INDRA MEDICAL CENTRE,South East,NA,Individual practitioner,-24.8294639,25.8047413,11894,36491
958002-8,MASA PHYSIOTHERAPY CLINIC,Greater Gaborone,NA,Individual practitioner,-24.6473929,25.9057302,67534,174676
419929-5,OPTICO CENTRE,NA,NA,Group practice,-21.16486,27.51012,93946,124792
76309-4,Care and Hope Clinic,Kweneng East,NA,Group practice,-24.671048,25.545475,4822,7151
562062-0,DR.MANU MEDICAL CENTER,Palapye,NA,Individual practitioner,-22.545895,27.106808,15551,22374
421000-1,SQUARE PHARMACY,Kweneng East,NA,Individual practitioner,-24.6349824,25.8736128,60485,175413
776714-8,SUPER-CARE PHARMACY,Kweneng East,NA,Individual practitioner,-24.6349824,25.9260416,63282,179591
398532-2,SUPERMED PHARMACY,Greater Gaborone,NA,Individual practitioner,-24.608768,25.919488,53628,190311
881493-1,THE CHEMIST - GABORONE,Greater Gaborone,NA,Individual practitioner,-24.663339,25.9157088,61645,156568
951474-6,Tlhatlogong Medical Clinic,Kgalagadi North,NA,Individual practitioner,-23.67314,22.7962,899,1179
270096-1,Gaborone Fertility Clinic,Greater Gaborone,NA,Individual practitioner,-24.641932,25.92084,65644,175874
357890-3,AO Clinic KB Mall,Greater Gaborone,NA,Poly Clinic,-24.65844,25.90057,64142,164733
305566-2,Kennet Medical Centre,Phikwe,NA,Individual practitioner,-21.9754085,27.8450687,46747,55154
900725-3,VISION OPTICAL CENTRE,Greater Gaborone,NA,Individual practitioner,-24.6437,25.9112,67065,177063
630327-5,Shakawe Senior Secondary School Clinic,Okavango,NA,Clinic,-18.38417,21.82619,2026,3637
405952-3,Kalafhi Medical Centre Renewal Aesthetics,Greater Gaborone,NA,Poly Clinic,-24.653236713019947,25.922586239398353,65007,163046
84999-2,LB Private Health Care,Lobatse,NA,Individual practitioner,-25.23172,25.66795,60517,98201
114696-8,ECOPATH PATHOLOGY,Greater Gaborone,NA,Individual practitioner,-24.559527,25.979139,33335,94771
816068-1,Universal Health Care,Greater Gaborone,NA,Individual practitioner,-24.6546432,25.903104,65854,168178
194729-0,St Mary's Dental Clinic,Phikwe,NA,Individual practitioner,-21.975896,27.842343,46629,55249
939599-7,Letlhakane Dental Clinic,Boteti,NA,Individual practitioner,-21.413196,25.581958,6650,8975
539919-1,The Doctors Inn Health Centre,Ngami,NA,Day care center,-19.98686018,23.42472192,14895,23857
808986-4,Serowe Family CLinic,Serowe,NA,Individual practitioner,-22.3873138160012,26.701656339975,11972,21975
760976-1,RAPHA MEDICAL CENTRE,Boteti,NA,Group practice,-21.41304,25.57874,6628,8993
760429-1,BATHO DENTAL CLINIC,Greater Gaborone,NA,Individual practitioner,-22.5413424,27.0884179,14041,22340
807951-9,Compass Green Day Hospital,Greater Gaborone,NA,Private Hospital,-24.65364,25.92071,65038,163489
605307-8,Thipe Dental Clinic,Kweneng East,NA,Group practice,-24.673306,25.543427,4837,7208
228840-5,Dawn Pharmacy,Ngami,NA,Individual practitioner,-19.9768285,23.432237,14102,24264
316066-0,Entle Dental Emporium,Kgatleng,NA,Individual practitioner,-24.401578,26.081552,19479,47253
734859-2,Meepo Medicentre,Boteti,NA,Group practice,-21.3115,25.37642,9690,12881
303708-2,Kgatleng Medical Center,Kgatleng,NA,Individual practitioner,-24.399249,26.148131,21772,41996
45728-3,BOIPUSO SURGERY,Greater Francistown,NA,Individual practitioner,-21.162705,27.510021,92971,124746
322979-6,ST GEORGES MEDICAL CENTRE,Greater Gaborone,NA,Individual practitioner,-24.67094,25.92272,56990,147593
901601-5,ECOPATH PATHOLOGY KANYE,Kanye,NA,Individual practitioner,-24.980952,25.338439,25151,34473
438121-6,Destiny Medical and Research Solutions,South East,NA,Individual practitioner,-24.39497,25.55211,42892,62614
306393-0,Peace Medical Centre,Lobatse,NA,Individual practitioner,-25.22676,25.67092,63867,98357
155922-8,Joseph Kavindama Hospital,Okavango,NA,Primary Hospital,-18.3892836,21.83666405,1990,3526
157005-0,Prime Health Centre,Greater Gaborone,NA,Poly Clinic,-24.62888,25.89608,64725,186240
788868-8,Hospital Way Medical Centre,South East,NA,Individual practitioner,-24.66,25.91512,63231,159593
34754-2,CENTURY HEALTH CENTER,Greater Gaborone,NA,Individual practitioner,-24.630146,25.893672,64967,185257
232239-4,Serowe Pharmacy,Serowe,NA,Individual practitioner,-22.38731381600124,26.701656339975,11972,21975
450114-4,Kalafhi Medical Center Village,Greater Gaborone,NA,Poly Clinic,-24.669798035015752,25.93185683707033,56850,143910
537303-0,CLYDEVIEW DENTAL CLINIC,Palapye,NA,Individual practitioner,-22.56147992,27.08116964,11572,23078
621298-9,Oasis Pharmacy,South East,NA,Individual practitioner,-24.68336222,25.9548671,42082,114868
154674-6,Gantsi Senior School Clinic,Ghanzi,NA,Clinic,-21.681762261791985,21.650832913713167,2049,2682
141574-4,Youth Friendly Services,Greater Francistown,NA,Clinic,-21.173982,27.502612,90946,125020
618900-5,Sir Seretse Khama International Airport Clinic,Greater Gaborone,NA,Clinic,-24.55745,25.92427,27325,143262
958636-3,BOsele Pharmacy,Serowe,NA,Individual practitioner,-22.38731381600124,26.701656339975,11972,21975
602795-7,First Care Pharmacy,Phikwe,NA,Individual practitioner,-21.976631,27.839525,46367,55362
231840-0,Delta Pharmacies Ghanzi Pty Ltd,Ghanzi,NA,Individual practitioner,-21.696074,21.650337,2073,2696
368151-7,Kgatleng Emergency Medical Services,Kgatleng,NA,Clinic,-24.38386,26.145412,22107,41947
347560-5,Okavango Air Rescue,Ngami,NA,Poly Clinic,-19.980074,23.420203,13783,23718
666764-6,Morupule Coal Mine Clinic,Palapye,NA,Ambulatory Center,-22.507011,27.026465,3399,13025
874777-6,The Health - Haven Medical Centre,Lobatse,NA,Individual practitioner,-25.22836,25.67361,65097,98110
689212-9,Universal Health Care,Palapye,NA,Individual practitioner,-22.78602,27.76266,1826,3690
470400-3,4Eye Optometrist,Greater Gaborone,NA,Individual practitioner,-24.6414206,25.9113084,66941,179194
210128-5,Francistown Radiological Services,Greater Francistown,NA,Individual practitioner,-21.168301,27.511051,94895,124861
769204-9,Eye Express,Jwaneng,NA,Individual practitioner,-24.599571,24.728711,1664,2668
158250-1,Bidii Medical Services,Greater Francistown,NA,Individual practitioner,-21.4433017,27.4615118,10283,17691
267593-2,Shakawe BDF Clinic,Okavango,NA,Clinic,-18.362771,21.849447,1999,4689
358541-1,Pharma Caprivi Pharmacy,Palapye,NA,Poly Clinic,-22.533027,27.089101,13440,22039
183511-5,Better Care Pharmacy,Serowe,NA,Individual practitioner,-22.3882,26.7041,12428,22100
135676-5,Adonai Medical Clinic,Tutume,NA,Individual practitioner,-20.563086,26.222818,1497,3310
836752-6,OM Physiotherapy,Serowe,NA,Individual practitioner,-22.42,26.743,13279,22291
802430-9,Phatsimo Eye Center,Phikwe,NA,Individual practitioner,-21.976146,27.841429,46565,55288
308088-4,Crafty Fisio,Phikwe,NA,Individual practitioner,-21.975538,27.837272,45607,55302
664819-0,Life Citadel Clinic,Phikwe,NA,Individual practitioner,-21.967893,27.846374,43867,54500
888181-5,Tshepo Medical Centre,Lobatse,NA,Individual practitioner,-25.22576,25.66915,62959,98508
124054-8,Fortworth Physiotherapy Clinc,South East,NA,Individual practitioner,-24.8756987,25.8754166,20908,31988
831366-0,Mmathubudukwane Private Clinic,Kgatleng,NA,Individual practitioner,-24.514507,26.436915,1344,3957
825838-6,Maranyane Medical Laboratory,Jwaneng,NA,Individual practitioner,-24.604185,24.728353,1651,2703
658555-8,Serowe Mens Prisons Clinic,NA,NA,Clinic,-22.428294,26.706325,12898,22438
747164-2,Unimed Pharmacy,South East,NA,Individual practitioner,-24.663744,25.982135,37108,107585
511289-1,Kalafhi Medical Center Main Mall,Greater Gaborone,NA,Poly Clinic,-24.65833,25.91817,63754,160005
559345-4,RiverWalk Medical Centre,South East,NA,Group practice,-24.6766,25.9352,51527,135740
198876-5,Gaborone Central Clinic,Greater Gaborone,NA,Clinic,-24.64201,25.93644,62571,165998
51620-3,Pioneer Plus Pharmacy,Lobatse,NA,Individual practitioner,-25.2297418,25.6837158,68585,97212
188196-0,Tlokweng Pharmacy,South East,NA,Individual practitioner,-24.6758806,25.9664733,42613,111431
664672-3,Lenmed Bokamoso Private Hospital,Greater Gaborone,NA,Private Hospital,-24.57982,25.83988,51504,129165
831606-9,Tumelo Medicare Clinic,Palapye,NA,Private Hospital,-22.54131,27.0916,14450,22335
838262-4,DIJO KALAFI & WELLNESS CENTRE,Greater Gaborone,NA,Individual practitioner,-22.4250949,26.7535074,11376,21805
829944-8,Dr Monga Clinic,Serowe,NA,Individual practitioner,-22.4036,26.7143,15147,22561
333424-0,The Allergy Center,Greater Gaborone,NA,Individual practitioner,-24.59813,25.93911,46704,173257
725159-8,Phodisoetsile Private Medical Centre,Serowe,NA,Individual practitioner,-22.42,26.743,13279,22291
804526-2,Kanye Prison Health Post,Kanye,NA,Health Post,-24.974109,25.353078,22249,34414
776204-0,Phikwe Pharmacy,Phikwe,NA,Individual practitioner,-21.975652,27.841185,46393,55249
455498-6,FAIRGROUND MALL MEDICAL CENTER,Greater Gaborone,NA,Individual practitioner,-24.682547891146445,25.911074569307072,48991,141003
75995-1,Gilgal Dental Clinic,Serowe,NA,Individual practitioner,-22.42,26.743,13279,22291
374364-8,Gabriel Clinic,Greater Francistown,NA,Private Hospital,-21.169796,27.514545,94965,124867
602113-3,Boiteko Pharmacy,Serowe,NA,Individual practitioner,-22.387,26.71,12846,22222
520537-2,Dipotsana Health Post,Kanye,NA,Health Post,-25.235121,25.424962,1362,4549
365193-2,Tshwaane Health Post,Moshupa,NA,Health Post,-24.735453,25.249354,880,2829
219004-9,Lejwana Health Post,Goodhope,NA,Health Post,-25.409707,25.53762,2755,21623
510551-5,Matopi Health Post,Greater Francistown,NA,Health Post,-21.450214,27.946734,362,1022
303962-5,Molefi Senior Secondary School Clinic,Kgatleng,NA,Clinic,-24.42334,26.15249,15366,39316
910036-3,Ngwatle Health Post,Kgalagadi North,NA,Health Post,-24.7550285,21.8568586,26,110
561209-8,Disana Health Post,Ngami,NA,Health Post,-19.973056,23.460892,11011,24336
775506-9,HAMILTON MEDICAL CENTRE,Greater Gaborone,NA,Individual practitioner,-24.659503,25.919763,63233,158325
853367-1,Maun Prison Clinic,Ngami,NA,Clinic,-19.982554,23.425062,14519,23924
287528-4,Pandamatenga BDF Clinic,Chobe,NA,Clinic,-18.623886,25.629437,356,1456
993317-7,Doosan First Aid Centre (Morupule A),Palapye,NA,Clinic,-22.52018,27.038563,4679,16988
613006-6,BUIST Clinic,Palapye,NA,Clinic,-22.595652,27.123852,6304,21203
977548-7,Dr Kabongo Clinic,Kweneng East,NA,Group practice,-24.411449,25.489932,8581,48436
839437-1,Pilane Private Medical Clinic,Kgatleng,NA,Individual practitioner,-24.401567,26.081575,19479,47258
893999-3,Medron Medical Centre,Kweneng East,NA,Private Hospital,-24.39272,25.49657,18381,53885
766553-2,Koala Medical Center,South East,NA,Individual practitioner,-24.59948,25.939330000000002,46952,174251
865899-9,Elonga Medical Clinic,Greater Gaborone,NA,Individual practitioner,-21.1619,27.5214,92775,124596
221102-7,Lotsane Senior School Clinic,Palapye,NA,Clinic,-22.558049,27.08591,12850,23059
641008-8,UNICHEM PHARMACY,Greater Gaborone,NA,Individual practitioner,-24.65722575,25.91728256,64198,161347
465208-7,S&S Opticians,Lobatse,NA,Individual practitioner,-24.9814008,25.342255689999998,24667,34436
415557-8,GABORONE CHILDRENS CARE CLINIC,Greater Gaborone,NA,Individual practitioner,-24.6382592,25.8736128,60588,174166
543463-4,Elite Dental Clinic,Palapye,NA,Group practice,-22.533864503,27.089817524,13631,22058
307093-5,THERAPEOS PHARMACY,Greater Gaborone,NA,Individual practitioner,-23.09711189,26.84473336,13406,20561
42926-6,Family Care Pharmacy,Phikwe,NA,Private Hospital,-21.976069,27.848341,47001,55138
887619-5,DR Jaco Meij Dental Surgeon(PTY)Ltd,South East,NA,Individual practitioner,-24.6884198,25.8813855,39485,127337
545351-9,Liberty Medical Centre,South East,NA,Individual practitioner,-25.0279847,25.7414225,26951,47021
362008-5,Expretions (Pty)Ltd,NA,NA,Individual practitioner,-25.05,25.2833,1675,21046
691236-4,BOTSOGO MEDICAL CENTRE,Kgatleng,NA,Private Hospital,-24.6546432,25.919488,64878,162991
685786-6,Dr Bose Medical Centre,Mahalapye,NA,Individual practitioner,-21.3352448,25.362432,8777,12946
87090-7,St Simon Medical Centre,Kweneng East,NA,Individual practitioner,-24.406571,25.51923,26753,58402
779515-6,Jorreti Medical Centre,Ngami,NA,Individual practitioner,-19.3716452,22.1622701,1087,1513
620538-9,The Village Surgery,Greater Gaborone,NA,Poly Clinic,-24.6022144,25.9096576,52789,187538
758046-7,The Orthodontic Centre PTY LTD,Greater Gaborone,NA,Individual practitioner,-24.6891768,25.8848852,39894,128508
395705-7,UNIVERSAL FAMILY CLINIC,Kweneng East,NA,Individual practitioner,-24.6311588,25.8831774,63435,181221
535372-7,KB MEDICAL CLINIC,Greater Gaborone,NA,Individual practitioner,-24.62808,25.9233796288,61558,185846
184725-0,Ultra care,South East,NA,Individual practitioner,-24.8756987,25.8754166,20908,31988
362330-3,DR HIRUI MEDICAL CLINIC,Palapye,NA,Ambulatory Center,-22.5514872,27.1147095,15408,22360
552739-5,Wellbeing Physiotherapy and Sports Injury Clinic,Mahalapye,NA,Individual practitioner,-23.1103403,26.8229577,15834,20759
135575-9,MASA FAMILY CLINIC,Greater Gaborone,NA,Individual practitioner,-22.38773831,26.70396939,12329,22078
383703-6,Xpert Imaging Clinic,Kanye,NA,Individual practitioner,-24.978946,25.335817,25280,34526
599109-6,AGAPE DENTAL CLINIC,Greater Gaborone,NA,Individual practitioner,-24.6530684,25.9187146,65245,164916
704344-1,Masilo surgical Services,Greater Gaborone,NA,Individual practitioner,-24.639347,25.933559,62684,170691
460024-3,AIMS SURGICAL CLINIC,Greater Gaborone,NA,Individual practitioner,-24.629347,25.933559,59360,178927
437590-3,Tirelo Motseonageng Clinic,Kweneng West,NA,Clinic,-24.095454,24.531212,160,429
189383-3,Kazungula BDF Health Post,Chobe,NA,Health Post,-17.803302,25.243565,3291,6059
803266-6,Tshwaane Health Post,Kweneng West,NA,Health Post,-23.858,23.656119,247,528
942698-2,PHARMA SOUTH PHARMACY,Greater Gaborone,NA,Group practice,-24.6437,25.9112,67065,177063
936820-0,Ditshukudu Health  Post,Kweneng East,NA,Health Post,-24.290104,25.745699,4976,19635
1026941-3,OPTICAL INSIGHT,Greater Gaborone,NA,Individual practitioner,-21.3352448,25.362432,8777,12946
447878-0,Old Sekgoma Clinic,Serowe,NA,Clinic,-22.3919246,26.6914428,11214,21669
243426-4,Matshelagabedi Clinic,Greater Francistown,NA,Clinic with Maternity,-21.118833,27.659796,1321,2803
870308-4,Mabudzane Health  Post,North East,NA,Health Post,-20.908692,27.630733,1135,5189
228800-9,Bokaa  Clinic,Kgatleng,NA,Clinic with Maternity,-24.4218,26.0244,10483,29677
639545-3,Okavare Pharmacy,Charleshill,NA,Private Hospital,-22.27441057635965,20.074365358352683,1214,1980
490773-9,GM CLINIC,Kweneng East,NA,Individual practitioner,-24.6382592,25.9129344,66369,181635
822377-8,SMILE TIME DENTAL CARE,Greater Gaborone,NA,Individual practitioner,-24.643599,25.884803,65339,176423
527110-1,Ecopath Pathology Laboratory,Greater Gaborone,NA,Individual practitioner,-24.56012829,25.97872048,33484,95603
125093-5,WOMENS HEALTH CENTRE,Ngami,NA,Individual practitioner,-24.9953,23.4181,38,156
708972-5,SHEKINA MEDICAL CENTRE,Bobirwa,NA,Individual practitioner,-21.881208,27.751522,5327,7333
263337-8,Akbar Pharmacy,South East,NA,Individual practitioner,-24.6592,25.91435,63607,160567
272797-2,PHARMA KGATLENG PTY LTD,Kgatleng,NA,Individual practitioner,-24.397436,26.149568,21852,41662
529072-1,LA GRACE PVT MED CLINIC,Ngami,NA,Individual practitioner,-20.0258093,23.4374805,10934,22489
686745-1,Pharma Africa Pharmacy,Chobe,NA,Group practice,-17.799,25.15,2893,4883
1012440-2,VISION 20/20 CENTER,NA,NA,Individual practitioner,-21.1710835,27.5121047,94905,124920
864616-8,RAMOTSABABA FAMILY HEALTH,Greater Gaborone,NA,Individual practitioner,-24.66953,25.92785,57464,146278
808792-6,Fox Eye Opticians,NA,NA,Individual practitioner,-21.17875083,27.51012309,92640,125156
739445-5,Pharma Kweneng Pharmacy,Kweneng East,NA,Individual practitioner,-24.634982,25.893274,66202,183507
1098164-5,WRIGHTWAY'S DENTAL SERVICES,Greater Gaborone,NA,Individual practitioner,-24.65515005,25.92898735,64083,158096
956740-5,KGALAGADI PHARMACY- GABZ,Greater Gaborone,NA,Individual practitioner,-24.6311008,25.9177144,63765,185977
240358-2,Eretsha Health Post,Okavango,NA,Health Post,-18.780458,22.687051,232,638
397733-7,Siviya Health  Post,North East,NA,Health Post,-20.85758,27.67504,2165,5273
253506-0,Serule Clinic,Greater Francistown,NA,Clinic with Maternity,-21.919171,27.301598,4880,6787
972576-3,Sekakangwe Clinic,North East,NA,Clinic with Maternity,-20.541985,27.323353,667,2757
274686-5,Themashanga Clinic,North East,NA,Clinic,-20.801292,27.557104,874,6301
362146-3,Ramokgwebana Clinic,North East,NA,Clinic,-20.591077,27.651977,1714,5035
467438-8,Butale Health Post,North East,NA,Health Post,-20.682174,27.694977,695,2206
201391-0,Mbalambi Health Post,North East,NA,Health Post,-20.503608,27.335491,623,2012
495949-0,Matenge Health Post,North East,NA,Health Post,-20.852121,27.250254,4652,11794
524549-3,Jackalas 2 Health Post,North East,NA,Health Post,-20.9545382,27.6745728,725,2052
704753-3,Gambule Health Post,North East,NA,Health Post,-20.562717,27.394086,740,5475
282980-2,Makaleng Clinic,North East,NA,Clinic with Maternity,-20.796368,27.265555,1252,9571
439627-1,Kgomodiatshaba Health Post,Kgatleng,NA,Health Post,-23.66574,26.073277,681,2126
500663-0,Dikgonnye Health Post,Kgatleng,NA,Health Post,-24.140298,26.006055,712,2759
153397-5,Artesia Clinic,Kgatleng,NA,Clinic with Maternity,-24.013836,26.320154,692,1513
34897-9,Glen Valley Clinic,Greater Gaborone,NA,Clinic,-24.589429,25.959514,40627,143800
188465-9,Thamaga  Main Clinic,Kweneng East,NA,Clinic,-24.678014,25.538822,4830,7324
965513-5,Dzoroga Health Post,Tutume,NA,Health Post,-20.155347,25.794528,680,1569
849574-9,Changate Health Post,Tutume,NA,Health Post,-20.325567,27.227953,851,4399
782149-9,Sedie Clinic,Ngami,NA,Clinic,-19.961789,23.453589,10330,24033
932660-4,Kalakamati Health Post,North East,NA,Health Post,-20.596359,27.313001,1096,3125
899084-8,Kacgae Health Post,Ghanzi,NA,Health Post,-22.855426,22.206943,115,327
822378-6,Mosetse Health Post,Tutume,NA,Health Post,-20.646983,26.638469,2498,4017
456797-0,Mokgoro Clinic,Tutume,NA,Clinic,-20.591168,26.533987,2205,3861
522018-1,Maposa Health Post,Tutume,NA,Health Post,-20.112487,26.248039,941,2541
466505-5,Kutamogoree Health Post,Tutume,NA,Health Post,-20.749205,26.900835,570,1861
272084-5,Manxotai Health Post,Tutume,NA,Health Post,-20.109198,26.376322,614,1807
356155-2,Dibete Health Post,Mahalapye,NA,Health Post,-23.751578,26.470278,1983,3993
180702-3,Tsokatshaa Health Post,Tutume,NA,Health Post,-20.041511,25.48489,460,1125
271111-7,Mmutlane Health Post,Mahalapye,NA,Health Post,-23.048333,26.578049,1882,8842
211721-6,Makuta Health Post,Tutume,NA,Health Post,-20.678869,27.122671,1127,3135
900214-8,Otse Health Post,Mahalapye,NA,Health Post,-23.331399,25.866652,3551,6775
691806-4,Rungwana,Kweneng East,NA,Health Post,-24.68511,25.541986,4667,7678
832575-5,Nkange Clinic,Tutume,NA,Clinic with Maternity,-20.299122,27.134997,3979,6136
218345-7,Mafhungo/Hubona,Tutume,NA,Health Post,-20.942894,27.262162,2060,9345
116397-1,Gakgatla Health Post,Kweneng East,NA,Health Post,-24.54391,25.615649,315,1651
787178-3,Prisons Clinic,NA,NA,Clinic,-24.658078,25.946981,59071,144786
227526-1,Beetsha Clinic,Okavango,NA,Clinic with Maternity,-18.722327,22.74195,229,595
391399-3,Lentsweletau Clinic,Kweneng East,NA,Clinic with Maternity,-24.253635,25.851591,23173,36444
597311-0,Serowe Clinic,Serowe,NA,Clinic,-22.391361,26.705871,13131,22253
165266-8,Tshimoyapula Health Post,Serowe,NA,Health Post,-22.116083,26.924427,473,1312
415277-3,Kadimo Samson Clinic,Serowe,NA,Clinic,-22.374992,26.710647,10150,21628
299591-8,Moiyabana Clinic,Serowe,NA,Clinic with Maternity,-22.636341,26.398713,1034,2302
477889-0,Paje Health Post,Serowe,NA,Health Post,-22.261367,26.788633,2971,4766
636538-1,Majwaneng Health Post,Palapye,NA,Clinic,-22.748946,27.633556,1179,4799
818896-3,Dimajwe Health Post,Serowe,NA,Health Post,-21.681044,26.755594,386,1079
737491-1,Mmashoro Clinic,Serowe,NA,Clinic with Maternity,-21.867612,26.441963,1264,2424
825473-2,Russel May Clinic,Serowe,NA,Clinic with Maternity,-22.571814,26.388286,725,2243
810456-4,Majwana-a-dipitse Health Post,Serowe,NA,Health Post,-22.022869,26.793307,568,1296
835707-1,Paje BDF Health Post,Serowe,NA,Health Post,-22.273719,26.790969,2795,4850
126097-5,Semitwe Health Post,Tutume,NA,Health Post,-20.93672,27.083565,1681,4138
199921-8,Gweta Clinic,Tutume,NA,Clinic,-20.207938,25.257154,1878,2952
409920-6,Lepashe Health Post,Tutume,NA,Health Post,-20.836061,26.6785,998,1988
803159-3,Nshakashogwe Health Post,Tutume,NA,Health Post,-20.788986,27.186429,3323,9532
941893-0,Kumakwane Health Post,Kweneng East,NA,Health Post,-24.663089,25.697977,1430,7007
842802-1,Marobela Health Post,Tutume,NA,Health Post,-20.861542,27.228168,6235,11797
294483-3,Senete Health Post,Tutume,NA,Health Post,-20.334286,27.122037,3073,5904
221119-1,Magapatona Clinic,Tutume,NA,Clinic,-20.515852,27.059002,9667,16123
899793-4,Moroka Clinic,North East,NA,Clinic,-20.531766,27.653674,1480,4694
870867-9,Boatlaname Health Post,Kweneng East,NA,Health Post,-23.600383,25.823804,5691,9838
808218-2,Moshupa Health Post,Moshupa,NA,Health Post,-24.773759,25.420275,14479,19189
982657-9,Sakutswane,South East,NA,Health Post,-25.018981,25.816865,1333,28576
404224-8,Nswazi Clinic,Tutume,NA,Clinic,-20.65835,27.22711,1085,3322
991896-2,Sebina Clinic,Tutume,NA,Clinic with Maternity,-20.820632,27.216614,5123,11709
765841-2,Marapong Clinic,Tutume,NA,Clinic,-20.893704,27.075143,2318,5314
950587-6,Cwagare Health Post,Goodhope,NA,Health Post,-25.593194,25.315827,1659,6951
359075-9,Segwagwa Health Post,Kanye,NA,Health Post,-25.190856,25.174296,980,2782
722511-3,Phodisong,South East,NA,Individual practitioner,-24.8628636,25.8571869,25212,34150
42979-5,Mmabesi Medical,Serowe,NA,Individual practitioner,-22.39278,26.711801,13977,22402
646833-4,Mmamokhasi Clinic,Kanye,NA,Clinic,-25.005214,25.327859,21883,33690
97580-5,Tutume McConell Clinic,Tutume,NA,Clinic,-20.491572,27.044037,11107,15512
826832-8,Gamodubu Health Post,Kweneng East,NA,Health Post,-24.507678,25.703212,3625,13672
456973-7,Motswedi Clinic,Lobatse,NA,Clinic,-25.22407,25.70536,66535,94053
172824-5,Lorwana Clinic,Lobatse,NA,Clinic,-25.35533,25.52646,3452,12062
406209-7,Kanngwe Health Post,Goodhope,NA,Health Post,-25.42198,25.114828,803,2358
237250-6,Phitshane Molopo Clinic,Goodhope,NA,Clinic with Maternity,-25.732789,25.093224,776,1736
732770-3,Lotsane Clinic,Palapye,NA,Clinic,-22.554852,27.112461,15318,22544
