facility_code,facility_name,admin1,admin2,facility_type,latitude,longitude,pop_5km,pop_10km
1750,Kandende Rural Health Centre,Western,Nkeyema,Health Centre,-14.814507,25.217194,2525,9226
1756,Liteta District Hospital,Central,Chisamba,1st Level Hospital,-14.7804,28.0628,5598,17580
1723,Chipembi Rural Health Centre,Central,Chisamba,Health Centre,-14.9327,28.6424,1601,7445
1706,Luoke East Health Post,Western,Kalabo,Health Post,-14.98483456,22.61247636,1839,6895
1764,Likapai Health Post,Western,Lukulu,Health Post,-14.751763,23.041877,595,2397
1717,Ushaa Rural Health Centre,Western,Limulunga,Health Centre,-14.955939,23.285714,1108,3874
1747,Longe Health Post,Western,Kaoma,Health Post,-14.828603,24.885535,3850,21927
1708,Namweti Health Post,Western,Kalabo,Health Post,-14.984617,22.61312408,1851,6899
1748,Kakanda Health Post,Western,Nkeyema,Health Post,-14.8269,24.96329,1949,7096
1765,Mushwala Health Post,Western,Kaoma,Health Post,-14.750991,24.223803,668,2442
1698,Yuka MCH/OPD Rural Health Centre,Western,Kalabo,Health Centre,-15.00740341,22.69506036,2949,7413
3153,Eden Health Post,Copperbelt,Masaiti,Health Post,-13.336807,28.627397,1416,8219
1705,Liumena Rural Health Centre,Western,Sikongo,Health Centre,-14.988484,22.325512,1533,5052
1718,Ndanda Rural Health Centre,Western,Limulunga,Health Centre,-14.953753,23.766267,622,3208
1703,Liyoyelo Rural Health Centre,Western,Kalabo,Health Centre,-14.99332042,22.68070838,3047,6976
1759,Mishulundu Health Post,Western,Kalabo,Health Post,-14.7767392,22.80964723,796,2702
1776,Malombe Rural Health Centre,Central,Chisamba,Health Centre,-14.67853,28.18873,2507,10714
1710,Mumbwa Correctional Facility Health Post,Central,Mumbwa,Health Post,-14.982343,27.060939,18961,29941
4265,Golden Tooth Dental Solutions,Lusaka,Lusaka,Dental clinic,-15.40699,28.307921,674487,2468754
2575,Kankonzhi Rural Health Centre,North-Western,Kalumbila,Health Centre,-12.243607,25.231594,1136,4267
1771,Kalwelwe Health Centre,Central,Kabwe,Health Post,-14.70831257,28.3492459,1656,6247
1801,Lukau Health Post,Western,Lukulu,Health Post,-14.551116,23.333486,1084,3571
1773,Iloke Rural Health Centre,Western,Limulunga,Health Centre,-14.696026,23.632156,527,1898
1809,Kawaya Health Post,Western,Lukulu,Health Post,-14.532076,23.228381,1080,4343
1755,Kacholola Rural Health Centre,Eastern,Nyimba,Health Centre,-14.7822817,30.576575,595,2192
1808,Lyalala Health Post,Western,Lukulu,Health Post,-14.532287,23.589533,678,2330
1816,Luangazi Health Post,Eastern,Nyimba,Health Post,-14.4974308,30.748729,997,4355
1744,Wenela Rural Health Centre,Western,Kalabo,Health Centre,-14.84083575,22.8076445,558,2105
1760,Sitoya Rural Health Centre,Western,Limulunga,Health Centre,-14.772882,23.47976,406,1587
1818,Kasosolo Health Post,Central,Chisamba,Health Post,-14.483692,28.729684,1266,5605
1791,Kalima Health Post,Central,Kabwe,Health Post,-14.604285,28.46033,2091,11157
1796,Mbanga Rural Health Centre,Western,Lukulu,Health Centre,-14.584526,23.22725,705,2982
1811,Kangomba Health Post,Central,Kabwe,Health Post,-14.5265,28.409300000000002,5004,66603
1766,Kalwalo Health Post,Western,Kaoma,Health Post,-14.746624,23.902136,644,2161
1799,Muswishi Rural Health Centre,Central,Chisamba,Health Centre,-14.5564,28.6626,1793,7082
2764,Kapompwa Health Post,Luapula,Mansa,Health Post,-11.16,28.5245,2527,10807
1813,Kamakuti Health Post,Central,Kabwe,Health Post,-14.512387,28.482606,7924,91729
1740,Situlu 1 Health Post,Western,Sikongo,Health Post,-14.856636,22.019137,762,2031
2731,Chansa Health Post,Luapula,Mansa,Health Post,-11.22514,28.5141,4113,14285
1807,Kaindu Rural Health Centre,Central,Mumbwa,Health Centre,-14.53315,26.91966,629,1872
4207,Ministry Of Health HQ Clinic,Lusaka,Lusaka,General clinic,-15.415126,28.318584,562725,2273180
2427,Kawama Kitwe Urban Health Center,Copperbelt,Kitwe,Health Centre,-12.7433,28.202833,162338,395000
1999,Mbande Health Post,Eastern,Vubwi,Health Post,-13.954869,32.872885,3356,13845
1863,Makupu B Health Post,Central,Kabwe,Health Post,-14.387716,28.321953,2710,19702
1842,Mahatma Ghandhi Memorial Urban Health Centre,Central,Kabwe,Health Centre,-14.435732,28.461578,124310,180014
1789,Chaka Health Post,Eastern,Petauke,Health Post,-14.61174,31.258431,3417,10235
1812,Kaselo Health Post,Eastern,Petauke,Health Post,-14.516833,31.169791,2127,10421
1780,Lukoko Health Post,Western,Kalabo,Health Post,-14.65510295,22.39177726,312,1285
1848,Maela Health Post,Eastern,Sinda,Health Post,-14.425571,31.896467,2710,9986
1822,Mtilizi Health Post,Eastern,Nyimba,Health Post,-14.4732411,31.0469376,4012,12485
1853,Bwacha Urban Health Centre,Central,Kabwe,Health Centre,-14.408,28.4405,95288,178086
1862,Lubosi Health Post,Western,Lukulu,Health Post,-14.387728,23.251033,8446,17554
2730,Kambombo Rural Health Centre,Eastern,Chama,Health Centre,-11.23350104,33.06688153,2088,14311
1843,Ongolwe Health Post,Eastern,Petauke,Health Post,-14.435577,31.269822,2480,10080
1847,Kashamba Health Post,Western,Lukulu,Health Post,-14.425991,24.109404,1288,4026
1832,Chreso Ministries Health Post,Central,Kabwe,Health Post,-14.45278192,28.44617478,111695,177396
1837,Makululu Urban Health Centre,Central,Kabwe,Health Centre,-14.445601,28.413659,82236,173285
1860,Luvuzi Rural Health Centre,Western,Lukulu,Health Centre,-14.39151,23.816158,1385,4900
1826,Chowa Urban Health Centre,Central,Kabwe,Health Centre,-14.4595,28.4434,100996,175783
1804,Mtukuzi Rural Health Centre,Eastern,Petauke,Health Centre,-14.547922,31.522576,2969,10721
1788,Manyane Rural Health Centre,Eastern,Petauke,Health Centre,-14.616913,31.195934,2976,11304
1859,Chimphanje Rural Health Centre,Eastern,Nyimba,Health Centre,-14.3924811,31.0458423,1536,6169
1827,Chowa Forest Health Post,Central,Kabwe,Health Post,-14.459492,28.443322,100994,175782
4266,KG Dental Surgery,Lusaka,Lusaka,Dental clinic,-15.3869998,28.3181526,702761,2291610
1877,Mngona Health Post,Eastern,Sinda,Health Post,-14.352405,31.855194,5697,22016
1869,Lubosi Urban Health Centre,Western,Lukulu,Health Centre,-14.378682,23.239265,8446,17481
1821,Vizimumba Health Post,Eastern,Nyimba,Health Post,-14.4750436,30.9981375,2641,11310
1845,Mtilizi Rural Health Centre,Eastern,Nyimba,Health Centre,-14.4330862,30.8991348,1276,4699
1824,Munga Health Post,Central,Kabwe,Health Post,-14.467673,28.234815,3605,13095
1881,Luanchuma Health Post,Western,Lukulu,Health Post,-14.349744,23.298084,2469,15142
1883,Mtandaza Rural Health Centre,Eastern,Sinda,Health Centre,-14.343436,31.970779,4254,16042
1875,Chalubilo Rural Health Centre,Eastern,Nyimba,Health Centre,-14.3710044,30.5953486,651,2375
1359,Mazabuka General Hospital,Southern,Mazabuka,2nd Level Hospital,-16.02571936,27.54794398,3182,13312
1885,Namayula Health Post,Western,Lukulu,Health Post,-14.340953,23.233833,5607,16434
1865,Kondwelani Rural Health Centre,Eastern,Sinda,Health Centre,-14.385999,31.925823,3494,13175
1839,Mkopeka Rural Health Centre,Eastern,Nyimba,Health Centre,-14.4412197,31.0219645,2099,9760
1886,Kanjiwa Rural Health Centre,Eastern,Sinda,Health Centre,-14.33936,31.608529,5486,25992
1855,Mulongo Health Post,Western,Lukulu,Health Post,-14.407531,23.229295,7644,16901
1852,Makupu A Health Post,Central,Kabwe,Health Post,-14.4161,28.310374,2538,18390
1895,Katema Health Post,Eastern,Sinda,Health Post,-14.270779,31.866881,5078,24581
1880,Kakula Health Post,Eastern,Katete,Health Post,-14.3502,32.07375,4342,13927
1899,Petauke Urban Health centre,Eastern,Petauke,Health Centre,-14.258856,31.327676,13096,25507
1884,Kalindawalo Rural Health Centre,Eastern,Petauke,Health Centre,-14.34098,31.380395,2330,11964
1897,Chilasa Rural Health Centre,Eastern,Sinda,Health Centre,-14.266596,31.949523,3816,17827
1879,Miinga Mission Hospital,Eastern,Petauke,1st Level Hospital,-14.352189,31.152179,1964,6394
1887,Kalindawalo General Hospital,Eastern,Petauke,2nd Level Hospital,-14.299783,31.399383,2937,17048
4267,Guardian Medical Centre,Lusaka,Lusaka,General clinic,-15.354693,28.281764,923720,1921016
1854,Nakoli Urban Health Centre,Central,Kabwe,Health Centre,-14.4077,28.4495,98104,178713
1889,Merwe Rural Health Centre,Eastern,Petauke,Health Centre,-14.297854,31.187372,1809,14374
1930,Kabvumo Health Post,Eastern,Chadiza,Health Post,-14.173731,32.471508,3347,13940
1919,Luamphaande Rural Health Centre,Eastern,Petauke,Health Centre,-14.209568,31.471345,1553,9671
1898,Prisons Health Post,Eastern,Petauke,Health Post,-14.259786,31.339544,13175,23456
1912,Mkumbuzi Rural Health Centre,Eastern,Chadiza,Health Centre,-14.221113,32.506997,2060,8086
1039,Sinde Health Post,Southern,Kazungula,Health Post,-17.6088,25.8435,1713,8021
1888,Chanida Border Health post,Eastern,Chadiza,Health Post,-14.299108,32.350378,3409,13381
1914,Tafelansoni Rural Health Centre,Eastern,Chadiza,Health Centre,-14.216442,32.431752,3912,15733
1915,Simakumba Rural Health Centre,Western,Lukulu,Health Centre,-14.21592,23.32391,1683,5858
1909,Chimunsi Rural Health Centre,Eastern,Sinda,Health Centre,-14.236329,31.564534,5078,21377
1916,Chipanje Health Post,Eastern,Vubwi,Health Post,-14.213,32.5159,2003,8172
1904,Chimtengo Health Post,Eastern,Sinda,Health Post,-14.244401,31.629036,7185,31243
1939,Seya Health Post,Eastern,Sinda,Health Post,-14.128552000000001,31.705766,5482,26086
2026,Matemba Health Post,Eastern,Vubwi,Health Post,-13.815393,32.879711,11095,18915
1920,Zuze Health Post,Eastern,Petauke,Health Post,-14.206857,31.325242,5874,28472
1257,Moomba Rural Health Centre,Southern,Monze,Health Centre,-16.37749448,27.47496279,5351,33237
1890,Kabvumbe Health Post,Eastern,Petauke,Health Post,-14.297759,31.47243,2219,14522
1923,Mzime Rural Health Centre,Eastern,Katete,Health Centre,-14.184576,32.007571,5415,25024
3489,Nsumbu Rural Health Centre,Northern,Nsama,Health Centre,-8.5139515478344,30.467703994409,3850,8623
4175,Moveland Health Post,Copperbelt,Luanshya,Health Post,-13.12128,28.310029,14540,44673
1944,Mng'omba Rural Health Centre,Eastern,Sinda,Health Centre,-14.114725,31.573059,4763,20601
1977,Songeya Health post,Eastern,Vubwi,Health Post,-14.03035,32.47394,6471,25505
4312,Saka Surgery,Lusaka,Lusaka,General clinic,-15.399211200615,28.280514375,841056,2457608
1948,Katete Boma Health Centre,Eastern,Katete,Health Centre,-14.091233,32.06461,34321,69694
1953,Kalimeta Health Post,Eastern,Katete,Health Post,-14.0829,32.15919,4743,29240
1942,Chanjobvu Rural Health Centre,Eastern,Sinda,Health Centre,-14.11634,31.645503,5157,21517
1974,Vubwi District Hospital,Eastern,Vubwi,1st Level Hospital,-14.031611,32.850641,5024,12959
1949,Miti Rural Health Centre,Eastern,Chadiza,Health Centre,-14.087435,32.626096,3239,11180
1963,Mwandafisi Health Post,Eastern,Katete,Health Post,-14.05323333,32.22787778,4215,18215
1962,Kasamba Rural Health Centre,Eastern,Sinda,Health Centre,-14.059376,31.704003,4175,17145
1945,Naviruli Health post,Eastern,Chadiza,Health Post,-14.113915,32.320341,5396,23653
1956,Nsadzu Rural Health Centre,Eastern,Chadiza,Health Centre,-14.070344,32.339169,6569,25565
1971,Chikoma Rural Health Centre,Eastern,Vubwi,Health Centre,-14.037233,32.85456,5081,12843
1969,Mphangwe Health Post,Eastern,Katete,Health Post,-14.041242,32.06431,33866,64516
1955,Nsadzu Mental Rehabilitation Centre,Eastern,Chadiza,Rehabilitation centre,-14.0729,32.3393,6565,25583
1975,Chitawe Rural Health Centre,Eastern,Sinda,Health Centre,-14.031496,31.66024,4401,18587
1958,Chadiza Rural Health Centre,Eastern,Chadiza,Health Centre,-14.065167,32.439442,11018,27246
1964,Mwaziputa Health Post,Eastern,Katete,Health Post,-14.052,32.4549,10556,26393
1931,Mthunya Rural Health Centre,Eastern,Sinda,Health Centre,-14.165779,31.647597,6300,27822
3820,Mukolwe Health Post,Copperbelt,Masaiti,Health Post,-13.183981,28.597958,3561,16617
4178,ZCCF Health Center,Copperbelt,Luanshya,Health Centre,-13.1320671,28.4150385,63653,105763
1985,Dongwe Rural Health Centre,Western,Lukulu,Health Centre,-14.002803,23.922658,654,2367
1946,Katiula Health Post,Eastern,Katete,Health Post,-14.10683056,32.25763,4864,21232
1998,Kamakechi Rural Health Centre,North-Western,Kasempa,Health Centre,-13.95677,26.192061,716,2348
1918,Nyamphande Rural Health Centre,Eastern,Lusangazi,Health Centre,-14.211104,31.214005,12414,30525
2010,Mukunashi Rural Health Centre,North-Western,Kasempa,Health Centre,-13.875934,25.878402,714,1993
2009,Mzunza Health Post,Eastern,Katete,Health Post,-13.876779,31.981685,3121,12842
1966,Mlawe Health Post,Eastern,Vubwi,Health Post,-14.04341,32.96604,3309,10053
1981,Mtaya Health Post,Eastern,Chadiza,Health Post,-14.015549,32.65541,2034,9445
1967,Maumba Health Post,Eastern,Vubwi,Health Post,-14.042128,32.842375,4872,12390
1990,Mzigawa Health Post,Eastern,Vubwi,Health Post,-13.9843863,32.8615056,3811,13362
2000,Kayola Health Post,Southern,Monze,Health Post,-13.94805227,29.81949862,1294,4785
2008,Katambo Health Post,Eastern,Chipata,Health Post,-13.8795,32.7976,3344,16095
3442,Chinsimbwe Rural Health Centre,Eastern,Nyimba,Health Centre,-14.0503,30.9755,349,2769
1992,Ngoma Health Post,North-Western,Kasempa,Health Post,-13.971049,26.210411,721,2332
1994,Mlanga Health Post,Eastern,Chipata,Health Post,-13.9645,32.71,1480,7345
1980,Chanjowe Health Post,Eastern,Chadiza,Health Post,-14.017067,32.429504,7199,27821
2016,Lukweta Health Post,Eastern,Katete,Health Post,-13.846412,31.932082,3032,12402
2597,Sailunga Rural Health Centre,North-Western,Mwinilunga,Health Centre,-12.17994,24.906777,906,2930
2017,Matunga Health Post,Eastern,Katete,Health Post,-13.84223611,32.15532,9308,30909
2003,Chankhonzi Rural Health Post,Eastern,Chipata,Health Post,-13.9427,32.4429,4710,20908
1989,Zemba Rural Health Centre,Eastern,Chadiza,Health Centre,-13.994487,32.296273,5160,23042
2001,ZNS Chiwoko Rural Health Centre,Eastern,Kasenengwa,Health Centre,-13.947,32.178,6372,23549
2053,Katandala Rural Health Centre,Eastern,Chipata,Health Centre,-13.7099,32.7669,12310,39117
2002,Mchenjeza Rural Health Centre,Eastern,Vubwi,Health Centre,-13.943001,32.846748,2974,12782
1972,Msokosela Health Post,Eastern,Chadiza,Health Post,-14.037037,32.559443,2744,14384
2029,Makwe Health Post,Eastern,Chipata,Health Post,-13.8056,32.6523,6673,25935
2015,Jerusalem Rural Health Centre,Eastern,Chipata,Health Centre,-13.85,32.6074,6352,21253
2020,Kamulaza Rural Health Centre,Eastern,Kasenengwa,Health Centre,-13.83758354,32.3758581,7143,27135
2038,Kaumba Health Post,Southern,Monze,Health Post,-13.77545286,29.89549264,847,3240
2050,Kadama Health Post,Eastern,Kasenengwa,Health Post,-13.71613468,32.19143699,3501,18042
2044,Kayeka Health Post,Eastern,Chipata,Health Post,-13.7501,32.6729,7796,54861
2039,Chikungu Health Post,Eastern,Kasenengwa,Health Post,-13.76499941,32.25694397,5307,22844
2027,Mwami Mission Hospital,Eastern,Chipata,1st Level Hospital,-13.8079,32.7649,8827,28291
2048,Chinyaku Health Post,Eastern,Chipata,Health Post,-13.72178707,32.56393395,5605,38983
2037,Magobo Health Post,Eastern,Katete,Health Post,-13.7826,32.1643,9911,28249
2045,Kamuwawa Health Post,Eastern,Mambwe,Health Post,-13.747547,31.842909,583,5044
2049,Kasenengwa Rural Health Centre,Eastern,Kasenengwa,Health Centre,-13.71766831,32.32256178,4532,19844
1873,Mpima Dairy Rural Health Centre,Central,Kabwe,Health Centre,-14.363107,28.577807,3744,22780
2019,Mwasauka Health Post,Eastern,Chipata,Health Post,-13.8386,32.5468,4774,20576
2032,Makungwa Health Post,Eastern,Chipata,Health Post,-13.7978,32.4161,8648,28899
2679,Pondo Rural Health Centre,Eastern,Chama,Health Centre,-11.4838,32.639,352,1483
2043,Samuel Rural Health Centre,Eastern,Kasenengwa,Health Centre,-13.75578347,32.12895988,6567,21842
3477,Mwalule Health Post,Muchinga,Chinsali,Health Post,-10.15561,32.209449,1688,5099
2041,St Benedict Rural Health Centre,Eastern,Chipata,Health Centre,-13.7588,32.6044,5120,27044
1925,Sinalo Health Post,Eastern,Chadiza,Health Post,-14.181455,32.304884,7686,28635
2057,Madzimoyo Rural Health Centre,Eastern,Chipata,Health Centre,-13.6931,32.5014,7260,34926
2066,Chipata District Hospital,Eastern,Chipata,1st Level Hospital,-13.64999633,32.58392338,43910,171111
2077,Ejis Professional Medical Centre,Eastern,Chipata,Health Centre,-13.6346,32.64,122210,179083
2036,Feni Health Post,Eastern,Chipata,Health Post,-13.7849,32.7429,11256,32461
4369,Sunbird Optician Levy,Lusaka,Lusaka,Eye clinic,-15.4287,28.2898,661481,2286975
2078,Motala clinic and diagnostic Health centre,Eastern,Chipata,Diagnostic centre,-13.634,32.6414,121343,178864
2075,Katondo Health Post,Eastern,Kasenengwa,Health Post,-13.63752217,32.37604957,4872,18034
2079,Chizenje Rural Health Centre,Eastern,Kasenengwa,Health Centre,-13.62882797,32.30755325,4481,16070
2084,Walela Health Post,Eastern,Chipata,Health Post,-13.6173,32.6247,104385,182879
2076,Chinjala Health Post,Eastern,Kasenengwa,Health Post,-13.63555726,32.48404553,5836,32614
2062,Mchini Health Post,Eastern,Chipata,Health Post,-13.66132,32.6556,93285,174211
2095,Mikata Rural Health Centre,Copperbelt,Mpongwe,Health Centre,-13.559053,28.346343,2209,8341
2088,Msoro Rural Health Centre,Eastern,Mambwe,Health Centre,-13.593145,31.88576,1682,5041
1997,Madzaela Health Post,Eastern,Chadiza,Health Post,-13.957069,32.365213,5365,23100
2069,Altaf Memorial Hosptal,Eastern,Chipata,Health Centre,-13.6418,32.6466,120433,177755
2071,Chipata Health Centre,Eastern,Chipata,Health Centre,-13.64076,32.64058,123404,178765
2089,Lunkhwakwa Urban Health Centre,Eastern,Chipata,Health Centre,-13.592,32.6172,65321,169488
4187,Kambilombilo Health Post,Copperbelt,Lufwanyama,Health Post,-12.931185,27.046846,745,2379
2118,Mshawa Rural Health Centre,Eastern,Chipangali,Health Centre,-13.48857001,32.71586384,6700,24373
2158,Kachikenge Health Post,North-Western,Manyinga,Health Post,-13.31455,24.28575,2762,9132
2122,Kalombe Rural Health Centre,North-Western,Kasempa,Health Centre,-13.4573,25.8675,4362,8801
2703,Tembwe Rural Health Centre,Eastern,Chama,Health Centre,-11.3506,32.887,798,2880
2108,Kaseba Health Post,Central,Serenje,Health Post,-13.5152,30.3588,734,2633
2056,Dambe Health Post,Eastern,Chipata,Health Post,-13.6938,32.8014,7588,23518
2068,Eastern Comand military clinic,Eastern,Chipata,Health Centre,-13.6449,32.6061,94103,178699
2096,Gondar Urban Health Centre,Eastern,Chipata,Health Centre,-13.557,32.59304,21920,109055
4208,ZNS Chamba Valley Health Centre,Lusaka,Lusaka,Health Centre,-15.3601654,28.3460945,520967,1570948
2117,Maako Health Post,North-Western,Kasempa,Health Post,-13.48951,26.464194,191,724
2139,Loloma Mission Hospital,North-Western,Manyinga,1st Level Hospital,-13.3953,24.31496,7296,16886
2105,Chipesa Health Post,Copperbelt,Mpongwe,Health Post,-13.51964,28.11742,7860,23386
1422,Kaleya Sugar PLC Clinic,Southern,Mazabuka,Health Post,-15.831856,27.733445,40288,72368
1046,Simwatachela Rural Health Centre,Southern,Zimba,Health Centre,-17.53003684,26.76019735,4648,14080
2094,Chiparamba Rural Health Centre,Eastern,Kasenengwa,Health Centre,-13.56980947,32.48110794,6845,31114
2110,Kabutwitwi Health Post,North-Western,Kasempa,Health Post,-13.510851,25.8388,2130,8137
2115,Chifuwe North Health Post,North-Western,Manyinga,Health Post,-13.498284,24.466081,667,3256
2119,Silangwa Health Post,Copperbelt,Masaiti,Health Post,-13.483355,28.799663,2470,7830
2107,Kantenda Health Post,North-Western,Kasempa,Health Post,-13.516753,25.940825,1131,4150
2111,Mpongwe Mission Hospital,Copperbelt,Mpongwe,1st Level Hospital,-13.510842,28.156239,7007,19599
2126,Tamanda Rural Health Centre,Eastern,Chipangali,Health Centre,-13.44047096,32.88239029,4066,16696
2100,Kayiwale Health Centre,Eastern,Chipata,Health Centre,-13.54217,32.6452,12423,80014
2125,Miengwe Rural Health Center,Copperbelt,Masaiti,Health Centre,-13.44245,28.734983,2977,12290
2154,Masaiti Boma Rural Health Center,Copperbelt,Masaiti,Health Centre,-13.31965,28.409183,6114,14613
2710,Kafuula Health Post,Luapula,Mansa,Health Post,-11.30714,29.36527,9601,28688
2156,Ncheka Health Post,Eastern,Mambwe,Health Post,-13.316768,31.924938,1371,6730
2163,Vizenge Rural Health Centre,Eastern,Chipangali,Health Centre,-13.30951593,32.88237323,7956,24269
2157,Mundanya Health Post,North-Western,Manyinga,Health Post,-13.3146,24.28575,2765,9137
2131,Chipako Health Post,Eastern,Mambwe,Health Post,-13.4224,31.9265,853,3362
2179,Mwita  Health Post,Eastern,Chipangali,Health Post,-13.28438735,32.80385454,5351,24140
2161,Lubofu Rural Health Centre,North-Western,Kasempa,Health Centre,-13.3129,25.5204,162,702
2191,Masaiti Council Rural Health Centre,Copperbelt,Masaiti,Health Centre,-13.255733,28.403383,3531,19194
2162,73 Independence Urban Health Centre,Copperbelt,Luanshya,Health Centre,-13.30962,28.413149,5184,14183
2170,Kizhiba Health Post,North-Western,Kasempa,Health Post,-13.2959,25.5156,156,674
3063,Chibanga Health Post,Northern,Nsama,Health Post,-8.5160881,30.4750069,3641,8576
2160,Kawanda Health Post,North-Western,Manyinga,Health Post,-13.31444,24.4305,2086,6524
2138,Chibuli Health Post,Copperbelt,Mpongwe,Health Post,-13.395357,28.335737,2902,11505
2150,Nyoka Rural Health Centre,North-Western,Kasempa,Health Centre,-13.353794,26.605063,298,1041
2141,Nyamaluma Rural Health Post,Eastern,Mambwe,Health Post,-13.3844,31.6073,1860,6959
2142,Mishikishi Rural Health Center,Copperbelt,Masaiti,Health Centre,-13.383867,28.674433,4204,11399
2165,Kamoto Hospital Affilliated Health Centre,Eastern,Mambwe,Health Centre,-13.300425,32.112584,4781,11717
2167,Chiteve Health Post,North-Western,Manyinga,Health Post,-13.29968,24.38649,1940,6702
2199,Malcom Moffat  Health Post,Central,Serenje,Health Post,-13.2205,30.24,8516,19490
3449,Nyimba Urban Health Centre,Eastern,Nyimba,Health Centre,-14.55581,30.81448,2892,7900
2233,Bhatt surgery,Copperbelt,Luanshya,Health Centre,-13.13141,28.421921,62906,105597
2184,Lunga Rural Health Centre,North-Western,Kasempa,Health Centre,-13.273,25.4959,155,630
1936,Zingalume Health Post,Eastern,Chadiza,Health Post,-14.136497,32.439737,5040,22852
2182,Janyauki Health Post,North-Western,Kasempa,Health Post,-13.2744,25.4956,155,631
2180,Kalusha Health Post,North-Western,Kasempa,Health Post,-13.2758,25.5009,155,635
2189,Kelongwa Rural Health Centre,North-Western,Kasempa,Health Centre,-13.2613,25.4827,155,627
2196,Serenje District Hospital,Central,Serenje,1st Level Hospital,-13.2354,30.2342,8872,19088
2198,Zambia Compound Health Post,Central,Serenje,Health Post,-13.228804,30.216993,8374,18834
2147,Chamoto Health Post,Eastern,Chipangali,Health Post,-13.35834665,32.61901023,4287,15411
4334,Living Hope clinic,Lusaka,Lusaka,General clinic,-15.404134,28.294806,763984,2510767
4079,Sioma Rural Health Centre,Western,Sioma,Health Centre,-16.366134,23.302146,9658,23429
2204,Kamifungo Health Post,Copperbelt,Masaiti,Health Post,-13.208467,28.202117,845,4477
2183,Kasempa Urban Health Centre,North-Western,Kasempa,Health Centre,-13.273,25.5132,156,646
2224,Zamefa Clinic,Copperbelt,Luanshya,Health Centre,-13.14444,28.415353,64393,100497
2232,Changila Health Post,Luapula,Mansa,Health Post,-13.133897,27.849332,502,2509
2206,Miputu Health Post,Copperbelt,Masaiti,Health Post,-13.203386,28.284194,1175,7507
2175,Jumbe Rural Health Centre,Eastern,Mambwe,Health Centre,-13.291786,32.084081,4678,11585
2185,Kapole Rural Health Post,Eastern,Mambwe,Health Post,-13.2702,31.988,3019,11130
2193,Kafulafuta Mission Rural Health Center,Copperbelt,Masaiti,Health Centre,-13.252683,28.324367,1234,8270
2194,Dwankhozi Rural Health Post,Eastern,Chipangali,Health Post,-13.25215879,32.89640023,6319,17520
2215,Malaika Urban Health Centre,Copperbelt,Luanshya,Health Centre,-13.180466,28.411051,34733,86988
4189,Lumwana Health Post,Copperbelt,Lufwanyama,Health Post,-12.951085,27.238102,694,2403
2223,Nsefu Rural Health Centre,Eastern,Mambwe,Health Centre,-13.147579,31.896932,3619,13829
2277,Kasongo Health Post,Copperbelt,Luanshya,Health Post,-13.037305,28.523061,15046,104711
2251,Mpatamatu Section 26 Urban Health Centre,Copperbelt,Luanshya,Health Centre,-13.098552,28.310742,17815,42964
2214,Nkhanyu Health Post,Eastern,Lumezi,Health Post,-13.181886,32.944923,1849,6462
2264,Fisenge Urban Health Centre,Copperbelt,Luanshya,Health Centre,-13.0685597,28.465088,20421,89346
2240,Kapenda Health Post,Copperbelt,Luanshya,Health Post,-13.123568,28.482129,18032,99277
2236,Kambuya Health Post,North-Western,Chavuma,Health Post,-13.127968,22.548508000000002,554,2348
4099,Mulumbu Health Post,Western,Lukulu,Health Post,-14.3533,23.3043,2331,14690
2200,Lumpampa Health Post,Central,Serenje,Health Post,-13.211634,30.130866,2320,10402
2217,Miswema Health Post,Central,Serenje,Health Post,-13.174151,30.653611,825,3650
2243,Chivombo Rural Health Centre,North-Western,Chavuma,Health Centre,-13.116221,22.920623,1164,3991
2238,Kampelembe Health Post,Copperbelt,Luanshya,Health Post,-13.126571,28.245252,2053,18964
2257,Kapupulu Health Post,Copperbelt,Luanshya,Health Post,-13.077924,28.403335,18023,110188
2227,Main Urban Health Centre,Copperbelt,Luanshya,Health Centre,-13.139246,28.419366,64569,102712
2239,Lumpuma Rural Health Centre,Copperbelt,Lufwanyama,Health Centre,-13.12569,27.9119,933,3095
2272,Sewe Health Post,North-Western,Chavuma,Health Post,-13.048726,22.694667,6178,14203
2225,Kafubu Block Health Centre,Copperbelt,Luanshya,Health Centre,-13.143239,28.416361,64540,101064
2230,Kasims Medical Centre,Copperbelt,Luanshya,Health Centre,-13.13521,28.403342,62661,104820
2253,Kavu 1st Level Hospital (St Dominics Hospital),Copperbelt,Ndola,1st Level Hospital,-13.089917,28.659967,24292,181492
4190,Kansanta Health Post,Copperbelt,Lufwanyama,Health Post,-12.575275,27.474311,1386,4826
2304,Luansongwa Rural Health Centre,North-Western,Manyinga,Health Centre,-12.98319,24.23798,1232,3762
2314,Ndola Central Hospital,Copperbelt,Ndola,3rd Level Hospital,-12.97018895,28.6336707,195731,462964
2258,Lingundu Health Post,North-Western,Chavuma,Health Post,-13.07724,22.777177,4987,14269
2312,Bank of Zambia Urban Health Centre,Copperbelt,Ndola,Health Centre,-12.97083,28.64974167,185813,465594
2306,Kamensopanshi Health Post,Copperbelt,Ndola,Health Post,-12.97892654,28.49407032,13112,75506
2246,Kakumbi Rural Health Centre,Eastern,Mambwe,Health Centre,-13.111081,31.8069,4840,10913
2245,Mphawa  Rural Health Centre,Eastern,Chipangali,Health Centre,-13.1112,32.3649,365,1733
2265,Nyatanda Health Post,North-Western,Chavuma,Health Post,-13.063754,22.322733,426,1434
