facility_code,facility_name,admin1,admin2,facility_type,latitude,longitude,pop_5km,pop_10km
1015057,Bochosa Golba Health Post,Sidama Region,Eastern Zone,Basic Health Post,6.5322315,38.8219858,127646,292798
1055956,bocley Health Post,Somali Region,Sitti,Basic Health Post,9.5193063,41.0876995,5884,23690
1072994,Boda Baradi Health Post,Amhara Region,East Gojjam Zone,Basic Health Post,11.0470332,37.6763569,33551,103322
1060255,Boda Bosoka Health post,Oromia Region,West Shewa Zone,Basic Health Post,8.852275000000002,38.062114,15699,52590
1054475,Bodadhere health post,Somali Region,Jarar,Basic Health Post,8.1191356,45.3457021,907,2582
1059481,Boda Health Center,Oromia Region,West Shewa Zone,Health Center,8.866992,38.08994,18500,58473
1073751,Boda Health Post,Amhara Region,North Wollo Zone,Basic Health Post,11.4167487,38.9116998,11581,47907
1075262,Boda Health Post,Amhara Region,South Gondar Zone,Basic Health Post,12.0043993,38.5503388,2845,12425
1056002,Bodbod Health Post,Somali Region,Liben,Basic Health Post,5.0460717,40.7163017,3049,11774
1067645,Bodhi Ara Health Post,South West Ethiopia Region,Dawro Zone,Basic Health Post,7.167741667,37.22272667,22213,108110
1054730,Bodhlay Health Post,Somali Region,Fafan,Basic Health Post,9.3494555,42.5664911,10189,55999
1031107,Boditi Health center,South Ethiopia Region,Wolaita zone,Health Center,6.9487519,37.8515423,103392,271159
1015070,Boditi Health Post,Oromia Region,East Bale Zone,Basic Health Post,7.691539,40.9820742,1287,5862
1045684,Boditi Town Primary Hospital,South Ethiopia Region,Wolaita zone,Primary Hospital,6.9742538,37.8752579,107823,283776
1054508,Bodlay Health Post,Somali Region,Jarar,Basic Health Post,8.521819000000002,43.5455169,3000,10160
1067519,Bodola Mamado Health Post,South West Ethiopia Region,Dawro Zone,Basic Health Post,7.2507613,37.2425815,11828,39794
1077001,Boenku Basic Health Post,Amhara Region,West Gojam Zone,Basic Health Post,11.081536,37.5391365,27181,97916
1015074,Boe Unta Health Post,Oromia Region,Guji Zone,Basic Health Post,6.237778,38.862997,15077,59641
1081355,Boez primary clinic,South West Ethiopia Region,Sheka Zone,Primary Clinic,7.5630276,35.404785,6565,18591
1076391,Bofa Health Post,Amhara Region,North Wollo Zone,Basic Health Post,11.7039839,39.7799635,7188,39030
1077137,Bofa kemise Basic Health Post,Amhara Region,Oromia Special Zone,Basic Health Post,11.039637,40.0462327,13528,39162
1079068,Bogala Primary Clinic,Oromia Region,Arsi zone,Primary Clinic,7.6892094,38.9461236,14737,69015
1075481,Bogale Drug Store,Amhara Region,Oromia Special Zone,Drug Store,10.7169772,39.8659084,73533,155952
1055391,Bogale Pharmacy,Central Ethiopia Region,Hadiya Zone,pharmacy,7.5489363,37.852263,130878,263643
1058668,Bogale Primary Clinic,South Ethiopia Region,Gardula zone,Primary Clinic,5.6300446,37.5058754,5773,27117
1067775,Bogal Primary Clinic,Addis Ababa City Administration,Nifas Silk Lafto Sub City,Primary Clinic,8.9224596,38.7309416,281098,1231938
1015077,Boge Dedo Health Post,Oromia Region,Jimma Zone,Basic Health Post,7.8669226,36.3855851,6733,36819
1015078,Bogna Kombe Health Post,Oromia Region,Arsi zone,Basic Health Post,8.1099529,40.1062222,24195,71178
1086309,Bogsiye Commuinty Drug Store,Somali Region,Liben,Drug Store,4.1777057,42.0579301,7245,14067
1058662,Boharsa Medium Clinic,Oromia Region,Robe Town,Medium Clinic,7.1297294,40.0053282,96012,139612
1033818,Boha Tora Health Post,Central Ethiopia Region,Kembata Zone,Basic Health Post,7.2386861,37.6591905,58334,259858
1035632,Boha Tora Primary Clinic,Central Ethiopia Region,Kembata Zone,Primary Clinic,7.2134602,37.6363217,69886,258168
1071403,Bohboh Health Post,Amhara Region,Central Gondar Zone,Basic Health Post,12.2170886,36.8973495,5225,24646
1046428,Bohe Basic Health Post,Central Ethiopia Region,Tembaro Special,Basic Health Post,7.2572121,37.535007,46841,164147
1046427,Bohe Fadata Basic Health post,Central Ethiopia Region,Tembaro Special,Basic Health Post,7.2676883,37.5525229,53592,178333
1015083,Bohera Health Post,Oromia Region,West Arsi Zone,Basic Health Post,6.735328,39.183261,4343,20623
1070137,Bohiboh Health Center,Amhara Region,Central Gondar Zone,Health Center,12.2171731,36.8973033,5224,24616
1054464,Boholaley Health Post,Somali Region,Jarar,Basic Health Post,8.376348800000002,43.3487182,457,1968
1055749,Bohol-aras Health Post,Somali Region,Afder,Basic Health Post,5.0960419,42.165939,3798,11057
1055128,Boholhagare Health center,Somali Region,Shebelle,Health Center,5.8029585,43.5319661,7744,21556
1054232,Boholi Health Post,Afar Region,Zone 5,Basic Health Post,10.422553,40.2359173,2104,9726
1055107,boholka Health Post,Somali Region,Shebelle,Basic Health Post,6.3117688,42.6491192,2278,10034
1055200,Boholo Aways Health Center,Somali Region,Shebelle,Health Center,5.6112798,44.3033766,9873,28057
1036463,Boji Basic Health Post,South Ethiopia Region,gedeo zone,Basic Health Post,6.0286249,38.1825519,85224,257947
1060210,Boji Gabisa Health post,Oromia Region,West Shewa Zone,Basic Health Post,8.931231,37.82483,16542,188391
1015088,Boji Gafare Health Post,Oromia Region,South West Shewa,Basic Health Post,8.5926038,38.2038327,14572,86580
1015089,Boji Gara Arba Health Post,Oromia Region,West Wollega Zone,Basic Health Post,9.467103,34.80132,10219,42557
1015092,Boji Health Post,Oromia Region,East Hararge Zone,Basic Health Post,9.0759929,41.3190448,24769,102101
1048960,Boju medium Clinic,Oromia Region,Kelem Wollega Zone,Medium Clinic,8.526271100000002,34.8062379,59711,139106
1033504,Boka Health Center,South West Ethiopia Region,Dawro Zone,Health Center,7.0430179,36.9185457,9553,46034
1058414,Boka Health Center,South West Ethiopia Region,Kaffa Zone,Health Center,7.28768462,36.39703559,29293,67015
1015095,Boka Health Post,Oromia Region,Arsi zone,Basic Health Post,8.179882,39.038508,8930,36377
1060166,Boka Health Post,South West Ethiopia Region,Kaffa Zone,Basic Health Post,7.26522742,36.41222197,28738,68664
1045103,Bokaso 01 Health Post,Sidama Region,Central Sidama Zone,Basic Health Post,6.7545285,38.5056848,71256,252814
1015096,Bokaso Rural Health Post,Sidama Region,Central Sidama Zone,Basic Health Post,6.7542148,38.5183198,64729,238780
1005666,Bokasso Health Center,Sidama Region,Central Sidama Zone,Health Center,6.75418,38.5055933,71356,252776
1015097,Boke Bulala Health Post,Oromia Region,Guji Zone,Basic Health Post,5.8706758,39.0953973,13913,42165
1032700,Boke Drug Store,Oromia Region,West Hararge Zone,Drug Store,8.7292255,40.6423521,22413,79617
1005667,Boke Gudo Health Center,Oromia Region,West Hararge Zone,Health Center,8.7117962,40.7329923,18573,65639
1015098,Boke Gudo Health Post,Oromia Region,West Hararge Zone,Basic Health Post,8.7111666,40.7327858,18608,65430
1015099,Boke Health Post,Oromia Region,Kelem Wollega Zone,Basic Health Post,8.594127,35.001295,7710,30558
1015100,Boke Keda Health Post,Oromia Region,West Wollega Zone,Basic Health Post,9.208647,35.475936,22291,80807
1069814,Bokekesa Health Center,Amhara Region,South Wollo Zone,Health Center,11.4377934,39.8765,17279,47342
1081497,Bokeksa Drug Store,Amhara Region,South Wollo Zone,Drug Store,11.441746,39.8795309,17143,46896
1072997,Bokeksa Zuria Health Post,Amhara Region,South Wollo Zone,Basic Health Post,11.4387086,39.8783547,17237,47163
1037596,Boketana srite Basic Health Post,Central Ethiopia Region,Gurage Zone,Basic Health Post,8.260444,37.643477,14931,56030
1005668,Boke Tiko Health center,Oromia Region,West Hararge Zone,Health Center,8.7318251,40.6443138,22892,80924
1064866,Boke Tiko Health Post,Oromia Region,West Hararge Zone,Basic Health Post,9.0839744,40.8683312,116812,230766
1015103,Boke Wako Health Post,Oromia Region,West Hararge Zone,Basic Health Post,8.3589411,41.1190433,3920,15036
1055696,Bokh Health Center,Somali Region,Dollo,Health Center,7.437912,46.644654,991,2698
1047010,Bokireyeya Basic Health Post,South Ethiopia Region,gofa zone,Basic Health Post,6.4656204,36.588084,12992,50383
1076021,Boko Basic Health Post,Amhara Region,West Gojam Zone,Basic Health Post,10.3593466,37.0106599,12153,31822
1088672,Boko Drug Store,Oromia Region,East Hararge Zone,Drug Store,9.1343599,42.0771108,33531,76339
1005673,Boko Health Center,Oromia Region,East Hararge Zone,Health Center,9.0995748,41.4146675,21206,97736
1080804,Boko Health Center Community Pharmacy,Oromia Region,East Hararge Zone,pharmacy,9.1371213,42.075424,33792,77325
1058038,Boko Health Post,Sidama Region,Hawassa City Administration,Basic Health Post,6.9725394,38.4648276,77975,439028
1015107,Boko Health Post,Oromia Region,East Hararge Zone,Basic Health Post,9.1000034,41.4142294,21310,97961
1078526,Bokoji Dewaro,Oromia Region,Adama Town,Basic Health Post,8.2590617,39.2339567,8215,45157
