facility_code,facility_name,admin1,admin2,facility_type,latitude,longitude,pop_5km,pop_10km
JHUDOhEfQ9t,Butiru Chrisco (UCMB) HC III,Bugisu,Manafwa District,HC III,0.820109,34.295774,53235,206276
wcTUcjmdOA3,Bukewa HC III,Bugisu,Manafwa District,HC III,0.961777,34.328264,94375,318271
FROrc88gFyZ,Bukimanayi HC III,Bugisu,Manafwa District,HC III,0.98765,34.348997,114201,349334
sotOfurfIHd,Wajo Medical Centre,Bugisu,Manafwa District,Clinic,0.925103,34.280879,63803,268570
oIYkOMu6tdP,Bubulo HC IV,Bugisu,Manafwa District,HC IV,0.954119,34.281518,70126,297299
Z4327slMc14,Bubulo Walanga HC II,Bugisu,Manafwa District,HC II,0.950184,34.272915,66074,282939
xJtAHm83ULs,Mbale Police HC III,Bugisu,Mbale City,HC III,1.069684,34.177969,217276,460065
v9p3jFvYYtP,AIDS Information Centre (Mbale) Special Clinic,Bugisu,Mbale City,Clinic,1.078019,34.172889,212041,460707
JB7CMDmPtIZ,Bukasakya HC IV,Bugisu,Mbale City,HC IV,1.063885,34.15132,184492,426365
qqNrWKGgl1e,Bungokho-Mutoto HC III,Bugisu,Mbale City,HC III,1.060875,34.220637,142847,453415
C9Kvzwphv8J,Busamaga HC III,Bugisu,Mbale City,HC III,1.079062,34.188943,217216,468435
ncPqsWzYvFY,Crusader Clinic HC II,Bugisu,Mbale City,HC II,1.071942,34.17538,216012,459696
SoOVoe9z5U6,Cure Children's  Hospital,Bugisu,Mbale City,General Hospital,1.073962,34.171659,213188,458198
afXyEtZ1a82,Dekar Clinic HC II,Bugisu,Mbale City,HC II,1.073483,34.176685,216928,461575
IIkWcbUmyhI,Elgon Medical Clinic,Bugisu,Mbale City,HC II,0.252581,32.575231,636199,1652173
a1y6GK9Otxa,Imc Mbale HC II,Bugisu,Mbale City,HC II,1.071488,34.181545,219184,463048
aaI3qQuFct4,Joy Medical HC II,Bugisu,Mbale City,HC II,1.046961,34.199833,159245,442543
V2x1UIpO46L,Malukhu HC III,Bugisu,Mbale City,HC III,1.067774,34.162411,204314,442917
lclJKSu87er,Marie Stopes Uganda Mbale HC II,Bugisu,Mbale City,HC II,1.077503,34.172702,212230,460401
AtuVg4C11UO,Mbale Main Prisons HC III,Bugisu,Mbale City,HC III,1.072043,34.157391,198672,440225
WZdR7ibefws,Mbale Parent's  Clinic HC II,Bugisu,Mbale City,HC II,1.073772,34.178347,217933,462837
s6I81Be52IE,Mt. Elgon Hospital,Bugisu,Mbale City,General Hospital,1.068429,34.183481,218977,462282
mAVOIO9mDPJ,Namatala HC IV,Bugisu,Mbale City,HC IV,1.085287,34.164805,196642,453239
zHbn4MPK7fS,Rehema HC II,Bugisu,Mbale City,HC II,1.038842,34.183831,148023,425368
C46L5bEGtcn,SDA HC III,Bugisu,Mbale City,HC III,1.079712,34.164838,203802,452674
FcACzMHaG20,Saidina Umar HC II,Bugisu,Mbale City,HC II,1.066599,34.176016,215210,456631
MtE5RAbwwNx,St. Austin Mbale HC II,Bugisu,Mbale City,HC II,1.066967,34.182717,218139,461060
R6PZK1yToJP,Tropical Medical Centre and Maternity Home,Bugisu,Mbale City,Clinic,1.142698,34.166764,91236,383292
potmv2l4HbN,Ahamadiya HC IV,Bugisu,Mbale City,General Hospital,1.081527,34.1797,213899,466286
aTlXg6L2tH1,Deliverance Church Joy Hospice HC III,Bugisu,Mbale City,HC III,1.080601,34.176267,212635,463967
ZNsYKx9M5ag,Gangama HC II,Bugisu,Mbale City,HC II,1.092104,34.184298,198496,468358
dzybmd1eGDK,Islamic University in Uganda HC III,Bugisu,Mbale City,HC III,1.100824,34.172923,188216,458178
O4hJJKkCm5r,Kolonyi HC IV,Bugisu,Mbale City,HC IV,1.138519,34.148769,85272,373115
a3rqRkgOyEV,Mbale General Clinic Health II,Bugisu,Mbale City,HC II,1.075857,34.17786,216822,463570
Fq8Ly6ex4kx,Mbale Municipal HC II,Bugisu,Mbale City,HC II,1.07769,34.173931,213023,461435
ds0XlYAKuOX,Mbale People's  Hospital,Bugisu,Mbale City,General Hospital,1.076041,34.176701,215978,462863
HpJYuf9iyz2,Mbale Regional Referral Hospital,Bugisu,Mbale City,RRH,1.077511,34.176021,214606,462933
CxTwCvcB2Fq,Montana Hospital,Bugisu,Mbale City,General Hospital,1.080266,34.174097,211367,462243
J1vQouUOY5h,Nakaloke HC III,Bugisu,Mbale City,HC III,1.141331,34.165635,92098,385738
XJnDlwQcKju,Namakwekwe HC III,Bugisu,Mbale City,HC III,1.089765,34.179489,201427,466450
XPlqjxDtXXO,Namanyonyi HC III,Bugisu,Mbale City,HC III,1.112863,34.201394,150700,465374
RcviCR2b32p,Nankusi HC II,Bugisu,Mbale City,HC II,1.128536,34.218059,95185,428260
xmpjTKGod8W,Reproductive Health Uganda (Mbale) HC II,Bugisu,Mbale City,Clinic,1.142316,34.169099,92615,386567
ZTTnzF0rjAA,St. Martin Clinic (Mbale) HC II,Bugisu,Mbale City,HC II,1.075537,34.17715,216581,462959
a929G14p47c,TASO Mbale Special Clinic,Bugisu,Mbale City,Clinic,1.077844,34.175154,213795,462412
oAPx6POCS1T,Tobin Clinic HC II,Bugisu,Mbale City,HC II,1.086827,34.178331,205955,465988
zH1tLSpZuGt,Bufumbo HC IV,Bugisu,Mbale City,HC IV,1.096581,34.241092,108088,456720
OlaVEDuSn6W,Bumadanda HC III,Bugisu,Mbale District,HC III,1.073891,34.272629,85349,409235
ayTrnqSyazC,Kigezi (Mbale) HC II,Bugisu,Mbale District,HC II,1.062216,34.240459,106655,466567
tZX3IqSxAr1,Budwale HC III,Bugisu,Mbale District,HC III,1.072321,34.250632,103512,463390
LDXeMBpjAJq,Thornbury HC II,Bugisu,Mbale District,HC II,1.091338,34.259986,95957,427662
FkHfVW0W0FE,Bukiende HC III,Bugisu,Mbale District,HC III,0.972405,34.23825,60690,273907
FJQvpVMUJlA,Hope Medical Center (Mbale) - Cbo,Bugisu,Mbale District,HC II,0.965078,34.167653,53258,229146
R90HHFvhh7u,Bumasikye HC III,Bugisu,Mbale District,HC III,0.905317,34.209947,48632,207673
H82An4NhrVA,Prof Wamukota Memorial HC III,Bugisu,Mbale District,HC III,0.869616,34.171833,43374,182942
eQUTo4Kz4Cv,Siira HC III,Bugisu,Mbale District,HC III,0.996988,34.142127,59959,302033
aVEGxoGe7RS,Naiku HC III,Bugisu,Mbale District,HC III,1.011548,34.220164,74768,377928
b87lBxMVEGH,Nasasa HC II,Bugisu,Mbale District,HC II,0.997963,34.199067,67907,332356
ZrxsUH2PMkW,Bugema HC II,Bugisu,Mbale District,HC II,1.031148,34.185045,121842,416143
b5gYOcDzgXn,Bushikori HC III,Bugisu,Mbale District,HC III,1.005454,34.1698,75266,357279
Lm5ZpEDH78a,Bunapongo HC III,Bugisu,Mbale District,HC III,1.032485,34.197415,121146,424161
YiiEgLjAdyx,Buwangwa HC III,Bugisu,Mbale District,HC III,1.020082,34.276286,77660,393173
S3tP2Tw15nr,Busano HC III,Bugisu,Mbale District,HC III,0.997145,34.253693,70717,329235
fe5T2gr64Y5,Makhonje HC III,Bugisu,Mbale District,HC III,0.913813,34.130571,40659,177245
zeEOtz7XwxV,Busiu HC IV,Bugisu,Mbale District,HC IV,0.92182,34.160325,45872,187586
hC1gtogaFM0,Lwangoli HC III,Bugisu,Mbale District,HC III,0.965013,34.146188,53030,220098
cnDK8bgYPe5,Makhai HC II,Bugisu,Mbale District,HC II,0.9516,34.166301,49757,207094
IQ78syaaXEg,Busoba Epi Centre HC II,Bugisu,Mbale District,HC II,0.971535,34.168017,55848,240649
PN6KqAufFNJ,Jewa HC III,Bugisu,Mbale District,HC III,1.088313,34.258254,97302,436605
H21894K9xDD,Namawanga HC III,Bugisu,Mbale District,HC III,0.875113,34.195682,46663,192767
vaNMmgaScuW,Nyondo HC III,Bugisu,Mbale District,HC III,0.98292,34.224785,58022,294998
IuwBI8xDqBO,Muruba HC II,Bugisu,Mbale District,HC II,1.010732,34.233405,68352,363286
KBk0KFmtX6p,Wanale HC III,Bugisu,Mbale District,HC III,1.040192,34.245546,81354,454851
aCZRqIkW8s5,Bubutu HC III,Bugisu,Namisindwa District,HC III,0.814716,34.325429,59080,193610
JiMsrQGUs6H,Bukhabusi HC III,Bugisu,Namisindwa District,HC III,0.939391,34.347265,76945,285017
mBKohvAs9ZG,Wango Domiciliary Clinic - Cbo,Bugisu,Namisindwa District,Clinic,0.919101,34.328202,68968,279068
nDKkvS97jKc,Bukhaweka HC II,Bugisu,Namisindwa District,HC II,0.92173,34.332894,69830,279377
qWJpv66plkJ,Bukiabi HC II,Bugisu,Namisindwa District,HC II,0.829136,34.402904,49238,141556
uiIUQsgVTAj,Bumbo HC III,Bugisu,Namisindwa District,HC III,0.862731,34.395642,75368,175273
CIVkMjSRVBX,Bumwoni HC III,Bugisu,Namisindwa District,HC III,0.831984,34.382044,65681,168675
lDVrvHJzAg5,Beatrice Tinniery Matuwa HC II,Bugisu,Namisindwa District,HC II,0.902378,34.379619,62126,219557
tZ2r1YHQh04,Buwabwala HC III,Bugisu,Namisindwa District,HC III,0.927054,34.362017,64989,259826
bhXPm7mqi2B,Love & Mercy Clinic,Bugisu,Namisindwa District,Clinic,0.799383,34.379725,36136,134141
PE6zvLA3vmK,Buwuma HC II,Bugisu,Namisindwa District,HC II,0.791869,34.361614,35881,133429
B2kCGShrnuE,Kyaterekera Domiciliary Clinic,Bugisu,Namisindwa District,Clinic,0.796906,34.378454,34792,130448
jepvdaaAiNJ,Magale Hans HC III,Bugisu,Namisindwa District,HC III,0.865881,34.355446,76163,236564
adoijg0nE4u,Magale (UCMB) HC IV,Bugisu,Namisindwa District,HC IV,0.871595,34.366388,78051,224387
ms55Tt7iPFm,Mukoto HC II,Bugisu,Namisindwa District,HC II,0.937106,34.385642,48760,231768
TZcWnlYP5wf,Buwasunguyi HC II,Bugisu,Namisindwa District,HC II,0.907022,34.325869,68353,272582
VB6z6SmiL33,Nabitsikhi HC III,Bugisu,Namisindwa District,HC III,0.793755,34.302512,47747,169749
aJCkfyIurtg,Bupoto HC III,Bugisu,Namisindwa District,HC III,0.907144,34.357308,67374,255549
KLUaz4vAm5G,Bupoto COU HC II,Bugisu,Namisindwa District,HC II,0.904702,34.349865,69537,262755
aW4S9Y3XhuV,Bunambale HC III,Bugisu,Namisindwa District,HC III,0.957492,34.370983,68819,278634
GP5jEcoIS6B,Budadiri Ngo HC II,Bugisu,Sironko District,HC II,1.170564,34.329336,78550,227487
XbprbPFsfSr,Divine Community HC III,Bugisu,Sironko District,HC III,1.17374,34.33562,80052,222866
pTrRXtAg5IR,Budadiri HC IV,Bugisu,Sironko District,HC IV,1.170437,34.333948,78641,223220
aVF1hN6kKkE,Bugitimwa Ngo HC II,Bugisu,Sironko District,HC II,1.151471,34.386898,41575,185317
h9EhsXtR7wl,Bugitimwa Govt HC III,Bugisu,Sironko District,HC III,1.156211,34.390792,38907,178402
BN00LSP4lo5,Bundege HC II,Bugisu,Sironko District,HC III,1.196972,34.193459,50917,225444
EiF3piKONJO,St. Mary's  Salalira HC III,Bugisu,Sironko District,HC III,1.231571,34.29199,59287,298234
Rr6qa2nv12k,Shared Blessings HC III,Bugisu,Sironko District,HC III,1.232598,34.266634,57492,254899
aa3pe5ISanH,Mutufu HC II,Bugisu,Sironko District,HC III,1.203395,34.306355,68949,279111
UX5j31I7jpP,Buhugu HC III,Bugisu,Sironko District,HC III,1.201699,34.329982,80017,261868
A8E98vahuiC,Bunaseke HC III,Bugisu,Sironko District,HC III,1.172293,34.384258,45075,187253
a9fe7RYnAFV,Bulwala HC III,Bugisu,Sironko District,HC III,1.168206,34.357808,72289,206021
jauAUu9YBbl,Bumulisha HC III,Bugisu,Sironko District,HC III,1.216142,34.318506,64932,294529
fSqSx3rnDmx,Mbaya HC III,Bugisu,Sironko District,HC III,1.241924,34.321167,78834,304239
aURmSknLg9S,Buteza HC III,Bugisu,Sironko District,HC III,1.117141,34.301734,66367,317507
Q4w36syuJ46,Bugusege HC II,Bugisu,Sironko District,HC II,1.155533,34.257786,61671,315128
Zz6XgnxXRri,Bubeza HC II,Bugisu,Sironko District,HC II,1.17504,34.243001,55746,294624
KdRYPKINiix,Busamaga HC II,Bugisu,Sironko District,HC II,1.137416,34.25326,80371,354414
GpKYBJWFJJ6,Buwalasi HC III,Bugisu,Sironko District,HC III,1.158359,34.225221,67366,330934
yyYPcgZm4xP,Buwasa HC IV,Bugisu,Sironko District,HC IV,1.137596,34.274647,71349,294335
d6whuavCciB,Buyobo HC III,Bugisu,Sironko District,HC III,1.160138,34.288541,66322,287112
PX7XHOUnYJY,Butandiga HC III,Bugisu,Sironko District,HC III,1.216418,34.351272,68645,258642
V1efirRaxqJ,Simu Pondo HC III,Bugisu,Sironko District,HC III,1.272063,34.305411,93097,290612
a3qhORZNhaG,Bunagami HC III,Bugisu,Sironko District,HC III,1.19886,34.38919,39435,195225
H0c7BcEQEG6,Nampanga HC II,Bugisu,Sironko District,HC II,1.17543,34.197186,70013,275771
m1B0rCFe5za,Masiyompo HC III,Bugisu,Sironko District,HC III,1.138001,34.392158,39002,186264
titT0EtXIe0,Buboolo HC II,Bugisu,Sironko District,HC II,1.141128,34.393688,37873,181164
Y0A3UgeXcko,Buyaya HC II,Bugisu,Sironko District,HC II,1.185684,34.250504,54168,273629
NnRzaC6CTar,Sironko HC III,Bugisu,Sironko District,HC III,1.223899,34.237297,57685,202774
Hd2DZl5Gthw,Sironko Medical Centre HC III,Bugisu,Sironko District,HC III,1.232382,34.246362,57700,212399
sdgB0EP8oLo,Sironko Police HC II,Bugisu,Sironko District,HC II,1.23207,34.248333,57784,216310
SPRfKSI1D1b,Destiny Domiciliary Clinic HC II,Bugisu,Sironko District,HC II,1.232111,34.245856,57694,211636
ag6oANQZEh6,Bumumulo HC III,Bugisu,Sironko District,HC III,1.125252,34.376378,45358,228557
apShjfH5dpp,Kyesha HC II,Bugisu,Sironko District,HC II,1.101726,34.335149,64596,328993
D4NIfKfOjKu,Bulujewa HC III,Bugisu,Sironko District,HC III,1.125104,34.34701,56241,273460
A6pRqAKPNFH,Sapiri HC III,Bukedi,Budaka District,HC III,1.010373,33.984707,47633,196999
dJd3ohZ6VTQ,Namengo HC III,Bukedi,Budaka District,HC III,1.007905,33.95477,53950,187399
aXPAwDqt65Q,Budaka HC IV,Bukedi,Budaka District,HC IV,1.017284,33.952839,56322,190161
aO7oxwS5BKX,Iki Iki Dispensary HC II,Bukedi,Budaka District,HC II,1.101495,34.012772,53693,197112
cqonmIvPuVM,Iki Iki HC III,Bukedi,Budaka District,HC III,1.100752,34.004306,54020,195258
BUS1uU9bfh8,Kaderuna HC III,Bukedi,Budaka District,HC III,1.120965,33.93555,50362,200077
IbDdnbWltNt,Kebula HC II,Bukedi,Budaka District,HC III,1.091022,33.951515,53979,208865
aocu3geIqCH,Namusita (Budaka) HC III,Bukedi,Budaka District,HC III,1.060986,33.984131,49166,204617
ptpCYlWn6s7,Kameruka HC III,Bukedi,Budaka District,HC III,1.15243,33.98307,43675,187733
aEAa6essoBR,Kamonkoli HC III,Bukedi,Budaka District,HC III,1.067825,34.098656,61469,351092
O2MrHIZZJoi,Marah HC II,Bukedi,Budaka District,HC II,1.089008,34.094327,59589,338217
ghAOnWgEauV,Terz Medical Clinic,Bukedi,Budaka District,Clinic,1.075109,34.095063,60078,340831
u16ZU15t0aX,Kerekerene HC III,Bukedi,Budaka District,HC III,1.143632,34.037481,44606,186930
CbZsLxa0Zp6,Katira HC III,Bukedi,Budaka District,HC III,1.10883,34.04096,48895,200420
z2Ye13P7ajL,Lyama HC III,Bukedi,Budaka District,HC III,0.983765,33.931116,50255,172769
BI0RPyX7pY3,River Side Medical Research Centre,Bukedi,Budaka District,HC II,1.0783,34.11815,92291,392161
bYmBurvTSx2,Uganda Clay HC II,Bukedi,Budaka District,HC II,1.077569,34.108827,73668,375354
UMeiyZqnUaS,Mugiti HC III,Bukedi,Budaka District,HC III,1.118135,34.097366,52207,322782
G4PdJuhXqOz,Naboa HC III,Bukedi,Budaka District,HC III,1.039238,34.018692,45335,207037
W0HJiRNXyec,Nansanga HC III,Bukedi,Budaka District,HC III,0.988157,33.898933,51292,168788
r2MmzjEyXNT,Butove HC II,Bukedi,Budaka District,HC II,0.983019,33.96157,44428,183139
cVTNNi4z9b2,Sibona HC II,Bukedi,Busia District,HC II,0.363315,34.076502,29356,89894
YWRtcUXBxrt,Buhehe HC III,Bukedi,Busia District,HC III,0.344518,34.046807,29330,98573
SeWJV46N6Qc,Bulumbi HC III,Bukedi,Busia District,HC III,0.502532,33.985423,25559,118201
ml7b6lHEQ7h,Mundindi HC II,Bukedi,Busia District,HC II,0.285531,33.921291,31755,135022
YofAXKzjiUD,Musichimi HC II,Bukedi,Busia District,HC II,0.247044,33.930733,28941,107197
eV4fyDZzdi3,Busime HC II,Bukedi,Busia District,HC III,0.253375,33.93998,29759,102212
eDMgteYPoGT,Habuleke HC II,Bukedi,Busia District,HC II,0.551993,33.986879,26100,108535
x2bKnIqqcFt,Busitema HC III,Bukedi,Busia District,HC III,0.552834,34.040637,30744,125696
JlQbyLlYoOb,Amonikakinei HC II,Bukedi,Busia District,HC II,0.565791,34.07804,34957,109493
aJgUSQQuIsM,Buteba HC III,Bukedi,Busia District,HC III,0.537816,34.124134,21338,127904
OTXAnX5WbpR,Mawero HC II,Bukedi,Busia District,HC II,0.49949,34.104277,80756,149650
z7JiDpfSLHL,Namasyolo HC II,Bukedi,Busia District,HC II,0.49975,33.944703,31049,105747
vwA6dkN8RHb,Buwembe HC III,Bukedi,Busia District,HC III,0.46231,33.9644,23143,110869
tKb5TmG2jQt,Buyengo HC II,Bukedi,Busia District,HC II,0.412956,34.082965,39147,166276
zZdTVtXzMxi,Buwumba HC II,Bukedi,Busia District,HC II,0.4561,34.028731,39963,191658
AhDvE2o9F3L,Dabani Hospital,Bukedi,Busia District,General Hospital,0.437155,34.052607,69260,189883
ZmVBa8dVAuQ,Besesuda Medical Centre,Bukedi,Busia District,Clinic,0.460612,34.08218,97470,170636
ENNiBZmoBma,Busia Police HC II,Bukedi,Busia District,HC II,0.465935,34.089191,94725,164669
Jbs89t6sQzf,Luhaire Clinic,Bukedi,Busia District,Clinic,0.459765,34.082607,97170,170584
sjb5FYttoWw,Hasyule HC II,Bukedi,Busia District,HC II,0.312761,34.018664,23915,95173
eheRSS5qlxR,Lumino HC III,Bukedi,Busia District,HC III,0.324236,33.988376,27401,115085
tPjvE8nStxH,Our Lady Of Lourdes HC IV,Bukedi,Busia District,HC II,0.330597,33.998729,29893,113924
auwyv5FxrEm,Lumino Foc Rev HC III,Bukedi,Busia District,HC III,0.325957,33.99727,28459,112377
RkPKHtihwLz,Lunyo HC III,Bukedi,Busia District,HC III,0.331347,33.908661,36455,137209
SFqksyF2OnO,Majanji HC III,Bukedi,Busia District,HC III,0.260592,33.990123,27544,70421
uxV110Fc7jo,Mbehenyi HC III,Bukedi,Busia District,HC III,0.407298,33.963835,24686,121715
xUfMCYcr2xi,Butangasi HC II,Bukedi,Busia District,HC II,0.373191,33.998553,37386,125136
ZyHK3H4u63Y,Kubo HC II,Bukedi,Busia District,HC II,0.435463,33.974318,23650,122615
XLCbIsJWmxG,Masafu Hospital,Bukedi,Busia District,General Hospital,0.412432,34.034917,41645,191280
vrkOwpFBduq,Bumunji HC II,Bukedi,Busia District,HC III,0.394748,34.078006,40454,155315
QBcNhnMbA3s,Namungodi HC II,Bukedi,Busia District,HC II,0.485298,34.025911,31757,192985
zVkituTxngO,Sikuda HC II,Bukedi,Busia District,HC III,0.492536,34.055968,92145,182393
N3qJIvNpuQ3,Tiira HC II,Bukedi,Busia District,HC II,0.521598,34.074643,42716,171147
Yr843NBuL9D,Busia HC IV,Bukedi,Busia District,HC IV,0.471231,34.089069,95745,163287
aAAa6d3Ohyf,Nabulola HC III,Bukedi,Busia District,HC III,0.47096,34.074952,101630,172512
SRuOG2nF6oM,Bronze Medical Centre HC II,Bukedi,Busia District,Clinic,0.462239,34.08203,97742,170318
hAksWr823tY,Bunawale HC II,Bukedi,Butaleja District,HC II,0.785545,33.841001,26232,117525
a7PVBlWykhK,Hahoola HC II,Bukedi,Butaleja District,HC II,0.855908,33.892154,50673,149711
Kz4R1fHjE7p,Busaba HC III,Bukedi,Butaleja District,HC III,0.856453,33.850834,35516,134864
udCPHdcVeb7,Mulagi HC IV,Bukedi,Butaleja District,HC IV,0.871508,33.908356,49013,153299
JriG4BKRoEx,Muhuyu HC II,Bukedi,Butaleja District,HC II,0.705733,33.877555,25015,98467
YFyMK0BnLsG,Busabi HC III,Bukedi,Butaleja District,HC III,0.769945,33.873532,28382,126354
acQwn1AZXQn,Bubalya HC III,Bukedi,Butaleja District,HC III,0.805404,33.900081,40176,154437
jBZmte6aqoD,Busolwe Hospital,Bukedi,Butaleja District,General Hospital,0.849945,33.929112,52311,162231
RtIBg3hpszv,Byansi Medical Clinic,Bukedi,Butaleja District,Clinic,0.969013,34.057742,57244,178162
iaiDpQq3nKQ,Cure Medical Clinic,Bukedi,Butaleja District,Clinic,0.917518,33.959418,38080,150580
RF6xb2gsP8W,Kalif Medical Service,Bukedi,Butaleja District,Clinic,0.846022,33.92812,52940,162394
ZVuxx1C7TaL,Peoples Welfare Clinic,Bukedi,Butaleja District,Clinic,0.850651,33.927232,52222,161760
RtkQwOFYMHN,Yayeri Medical Clinic,Bukedi,Butaleja District,Clinic,0.986273,34.112643,54901,229394
Pt69fvwAO5D,Busolwe Community Clinic,Bukedi,Butaleja District,Clinic,0.850427,33.925858,52275,161461
YEgOR0cGGnF,Nakwasi HC III,Bukedi,Butaleja District,HC III,0.903385,34.001286,37589,149697
Tj9XBHhCMQH,Butaleja HC III,Bukedi,Butaleja District,HC III,0.91559,33.955418,37659,150291
RBlwIDtNQ03,Kanyenya HC II,Bukedi,Butaleja District,HC II,0.943897,34.12666,43325,196918
cXN1f5pUPwE,Namulo HC II,Bukedi,Butaleja District,HC II,0.905887,34.039338,31693,156191
zgyDdqkSzJA,Kangalaba HC III,Bukedi,Butaleja District,HC III,0.912659,34.083463,33013,170912
as02CT6yxs4,Nampologoma HC II,Bukedi,Butaleja District,HC II,0.964879,34.02646,50191,176839
Z577WDhAXUq,Doho HC II,Bukedi,Butaleja District,HC II,0.927404,34.037497,40879,158706
Xm71SWWTqfb,Kabasa Memorial Hospital,Bukedi,Butaleja District,General Hospital,0.955526,34.032556,51375,169203
aPNq1GUh1et,Kachonga HC III,Bukedi,Butaleja District,HC III,0.984958,34.122905,55479,239574
cwGt2cWV5TN,Nabiganda HC IV,Bukedi,Butaleja District,HC IV,0.971593,34.05956,57879,179554
jdsHBxA3VOE,Bingo HC II,Bukedi,Butaleja District,HC II,0.911198,33.873981,27467,133508
Symjhaye4Gp,Bugalo HC III,Bukedi,Butaleja District,HC III,0.88414,33.850118,33232,124079
hP8znrZ9shU,Madungha HC II,Bukedi,Butaleja District,HC II,0.92398,33.825171,21755,107146
MvSkymY8XLd,Nakasanga HC II,Bukedi,Butaleja District,HC II,1.015808,34.097907,51453,272839
UEVOLIT1crh,Naweyo HC III,Bukedi,Butaleja District,HC III,1.00022,34.084679,61589,211515
xRyghoPrl27,Butebo HC IV,Bukedi,Butebo District,HC IV,1.198989,33.919151,47286,167932
akKqxsRNtae,Kabwangasi HC III,Bukedi,Butebo District,HC III,1.140831,34.114265,56062,314805
anWd1qwL6gr,Kachuru HC II,Bukedi,Butebo District,HC III,1.165022,34.109517,47512,218615
xz1FbbXXtew,Kakoro HC III,Bukedi,Butebo District,HC III,1.177584,34.056093,41150,163831
i6w95d8uOH0,Kanginima (Butebo) Hospital,Bukedi,Butebo District,General Hospital,1.195755,33.996364,38204,153915
EEuh52Rx0HI,Kanyumu HC II,Bukedi,Butebo District,HC III,1.240651,33.893198,35450,153420
g4eDmlzUtWL,Kakoro SDA Dispensary HC II,Bukedi,Butebo District,HC II,1.164724,34.07009,43340,185221
rLRgiOLdAhU,Nagwere HC III,Bukedi,Butebo District,HC III,1.162684,33.867317,50129,182808
auY0zuO56sC,Galimagi (Butebo) HC III,Bukedi,Butebo District,HC III,1.172659,33.935149,47314,179989
LXSc8Kd4whS,Putti HC II,Bukedi,Butebo District,HC II,1.13743,34.092035,47725,259176
YkSJ96XhKro,Bulangira HC III,Bukedi,Kibuku District,HC III,1.126872,33.899153,51276,197192
oCg2PMCReX1,Buseta HC III,Bukedi,Kibuku District,HC III,1.079739,33.752796,38071,151629
fKvVQoaVcjz,All Saints Buchanagandi HC III,Bukedi,Kibuku District,HC III,1.137189,33.86084,49173,185477
jCiEJZ0Pt5U,Kabweri HC III,Bukedi,Kibuku District,HC III,1.044841,33.882951,55189,210379
aaTE4ka7UP4,Dodoi HC II,Bukedi,Kibuku District,HC II,1.057935,33.860896,51593,200553
qebkADihERQ,Kadama HC III,Bukedi,Kibuku District,HC III,1.016866,33.886739,56522,193204
Kt3uooeOw2H,Nabuli HC III,Bukedi,Kibuku District,HC III,1.094668,33.821677,43002,182797
aHCmkakK40d,Nacoda HC III,Bukedi,Kibuku District,HC III,1.086498,33.827027,45373,186425
h10KjYB2xDh,Kagumu HC III,Bukedi,Kibuku District,HC III,1.103195,33.863592,47452,194702
M4MwhMwJhKx,Lyama HC II,Bukedi,Kibuku District,HC III,1.083922,33.894437,49221,210362
Azo3MsuykUZ,Kasasira HC III,Bukedi,Kibuku District,HC III,1.091048,33.706408,32036,138761
vGB5z2UnueH,Kenkebu HC II,Bukedi,Kibuku District,HC II,1.050922,33.927683,56187,210967
zecSVKF2vQq,Nalubembe HC III,Bukedi,Kibuku District,HC III,1.040735,33.837868,55061,188900
kEAAnF6s9TJ,Kibuku HC IV,Bukedi,Kibuku District,HC IV,1.047708,33.80049,47510,173475
vxetMic6GCb,Community Health Center (Kibuku) HC III,Bukedi,Kibuku District,HC III,1.044896,33.798099,47428,170941
YIxPa3eWbPq,Kirika HC III,Bukedi,Kibuku District,HC III,0.996637,33.820189,39724,155667
fW5SLVqgqDx,Kibuku Lwatama HC II,Bukedi,Kibuku District,HC III,1.0179,33.743712,34374,131722
fskZDKnPGaA,Tirinyi HC III,Bukedi,Kibuku District,HC III,1.006372,33.775444,40021,139478
ULxokAFLmD2,Agule Community HC III,Bukedi,Pallisa District,HC III,1.280693,33.71172,40284,125484
aMrHxMQoKXP,Agule HC III,Bukedi,Pallisa District,HC III,1.284435,33.70569,39061,120213
DE5VuZb0Xei,Apopong HC III,Bukedi,Pallisa District,HC III,1.21777,33.65632,35406,154304
hHtw3xjbPaG,Limoto HC II,Bukedi,Pallisa District,HC II,1.126936,33.735755,42572,170611
ci6s0lgQqFZ,Gogonyo HC III,Bukedi,Pallisa District,HC III,1.251826,33.61487,24105,91552
A5sNBoMutHJ,Kameke HC III,Bukedi,Pallisa District,HC III,1.264279,33.775933,39609,143542
ndN0FCBD9jE,Lucky Medical Centre,Bukedi,Pallisa District,HC II,1.209433,33.857475,43219,166575
muwJAkGOjj5,Kamuge HC III,Bukedi,Pallisa District,HC III,1.165901,33.812631,41472,176032
QIGx6E6L3Y5,Kasodo HC III,Bukedi,Pallisa District,HC III,1.151188,33.660165,36462,144745
N7LKherv48P,Kaukura HC II,Bukedi,Pallisa District,HC II,1.230688,33.697299,45204,175957
AsOampV7CXE,Kibale Community Medical Center HC III,Bukedi,Pallisa District,HC III,1.213808,33.786552,39488,178590
BsWuppxjpNO,Kibale HC III,Bukedi,Pallisa District,HC III,1.21343,33.784148,39325,181357
a6dy90zDFD5,Obutete HC II,Bukedi,Pallisa District,HC II,1.268483,33.570235,15652,55781
TkgfXWHv2CD,Olok HC III,Bukedi,Pallisa District,HC III,1.192606,33.64751,34600,146486
